time,FM1,FM2,FM3,FF1,FF2,FF3,mean_behaviour_rate,classes
66.0,0.13,0.17,0.0,0.35,0.31,0.11,0.17833333333333334,1
66.04,0.13,0.17,0.0,0.35,0.31,0.11,0.17833333333333334,1
66.08,0.13,0.17,0.0,0.35,0.31,0.11,0.17833333333333334,1
66.12,0.13,0.17,0.0,0.35,0.31,0.1,0.17666666666666667,1
66.16,0.13,0.17,0.0,0.34,0.31,0.1,0.17500000000000004,1
66.2,0.14,0.17,0.0,0.34,0.31,0.1,0.17666666666666672,1
66.24,0.14,0.17,0.0,0.34,0.31,0.1,0.17666666666666672,1
66.28,0.14,0.17,0.0,0.33,0.31,0.1,0.17500000000000004,1
66.32,0.15,0.17,0.0,0.33,0.31,0.1,0.17666666666666667,1
66.36,0.15,0.17,0.0,0.33,0.31,0.1,0.17666666666666667,1
66.4,0.16,0.17,0.0,0.33,0.31,0.1,0.17833333333333334,1
66.44,0.17,0.17,0.0,0.33,0.31,0.1,0.18000000000000002,1
66.48,0.18,0.17,0.0,0.33,0.31,0.1,0.18166666666666667,1
66.52,0.19,0.17,0.0,0.33,0.31,0.1,0.18333333333333335,1
66.56,0.19,0.17,0.0,0.33,0.31,0.1,0.18333333333333335,1
66.6,0.2,0.17,0.0,0.33,0.31,0.1,0.18500000000000003,1
66.64,0.2,0.17,0.0,0.33,0.31,0.1,0.18500000000000003,1
66.68,0.2,0.17,0.0,0.33,0.31,0.1,0.18500000000000003,1
66.72,0.2,0.17,0.0,0.33,0.31,0.1,0.18500000000000003,1
66.76,0.2,0.17,0.0,0.33,0.31,0.1,0.18500000000000003,1
66.8,0.2,0.17,0.0,0.33,0.31,0.1,0.18500000000000003,1
66.84,0.2,0.16,0.0,0.33,0.31,0.1,0.18333333333333335,1
66.88,0.2,0.16,0.0,0.33,0.31,0.1,0.18333333333333335,1
66.92,0.2,0.16,0.0,0.33,0.31,0.1,0.18333333333333335,1
66.96,0.2,0.16,0.0,0.33,0.31,0.09,0.18166666666666667,1
67.0,0.2,0.16,0.0,0.33,0.31,0.09,0.18166666666666667,1
67.04,0.2,0.16,0.0,0.33,0.31,0.09,0.18166666666666667,1
67.08,0.2,0.16,0.0,0.33,0.31,0.09,0.18166666666666667,1
67.12,0.2,0.16,0.0,0.33,0.31,0.09,0.18166666666666667,1
67.16,0.2,0.16,0.0,0.33,0.31,0.09,0.18166666666666667,1
67.2,0.2,0.16,0.01,0.33,0.31,0.09,0.18333333333333335,1
67.24,0.2,0.16,0.01,0.33,0.31,0.09,0.18333333333333335,1
67.28,0.2,0.16,0.01,0.33,0.31,0.09,0.18333333333333335,1
67.32,0.2,0.16,0.01,0.33,0.28,0.09,0.17833333333333334,1
67.36,0.2,0.16,0.01,0.33,0.27,0.09,0.17666666666666667,1
67.4,0.2,0.16,0.01,0.33,0.26,0.09,0.17500000000000002,1
67.44,0.2,0.16,0.01,0.33,0.26,0.09,0.17500000000000002,1
67.48,0.2,0.16,0.01,0.33,0.25,0.1,0.17500000000000002,1
67.52,0.2,0.16,0.01,0.33,0.21,0.11,0.17,1
67.56,0.2,0.16,0.01,0.33,0.19,0.11,0.16666666666666666,1
67.6,0.2,0.16,0.01,0.32,0.19,0.11,0.16499999999999998,1
67.64,0.2,0.16,0.01,0.32,0.19,0.12,0.16666666666666666,1
67.68,0.2,0.16,0.01,0.32,0.19,0.12,0.16666666666666666,1
67.72,0.2,0.16,0.01,0.32,0.19,0.12,0.16666666666666666,1
67.76,0.2,0.16,0.01,0.32,0.19,0.12,0.16666666666666666,1
67.8,0.2,0.16,0.01,0.32,0.19,0.12,0.16666666666666666,1
67.84,0.2,0.16,0.01,0.32,0.19,0.12,0.16666666666666666,1
67.88,0.2,0.16,0.01,0.32,0.19,0.12,0.16666666666666666,1
67.92,0.2,0.16,0.03,0.32,0.19,0.12,0.17,1
67.96,0.2,0.16,0.05,0.32,0.19,0.12,0.17333333333333334,1
68.0,0.2,0.16,0.05,0.32,0.19,0.13,0.17499999999999996,1
68.04,0.2,0.16,0.07,0.32,0.19,0.13,0.17833333333333332,1
68.08,0.2,0.16,0.07,0.32,0.19,0.13,0.17833333333333332,1
68.12,0.2,0.16,0.07,0.32,0.19,0.13,0.17833333333333332,1
68.16,0.2,0.16,0.08,0.32,0.19,0.13,0.18000000000000002,1
68.2,0.2,0.17,0.09,0.32,0.19,0.13,0.18333333333333335,1
68.24,0.2,0.17,0.11,0.32,0.19,0.13,0.18666666666666668,1
68.28,0.2,0.17,0.12,0.32,0.19,0.13,0.18833333333333332,1
68.32,0.2,0.17,0.13,0.32,0.19,0.13,0.19000000000000003,1
68.36,0.2,0.17,0.14,0.32,0.19,0.13,0.19166666666666665,1
68.4,0.2,0.17,0.15,0.32,0.19,0.13,0.19333333333333336,1
68.44,0.2,0.18,0.17,0.32,0.19,0.13,0.19833333333333333,1
68.48,0.2,0.18,0.19,0.32,0.19,0.13,0.20166666666666666,1
68.52,0.2,0.18,0.2,0.32,0.19,0.13,0.20333333333333337,1
68.56,0.2,0.18,0.21,0.32,0.19,0.14,0.20666666666666664,1
68.6,0.2,0.18,0.22,0.32,0.19,0.14,0.20833333333333334,1
68.64,0.2,0.18,0.23,0.32,0.19,0.14,0.20999999999999996,1
68.68,0.2,0.18,0.23,0.32,0.19,0.14,0.20999999999999996,1
68.72,0.2,0.18,0.24,0.32,0.19,0.14,0.21166666666666667,1
68.76,0.2,0.18,0.24,0.32,0.19,0.14,0.21166666666666667,1
68.8,0.2,0.18,0.25,0.32,0.19,0.14,0.2133333333333333,1
68.84,0.2,0.18,0.25,0.32,0.19,0.15,0.21499999999999997,1
68.88,0.2,0.18,0.25,0.32,0.19,0.15,0.21499999999999997,1
68.92,0.2,0.17,0.25,0.32,0.19,0.15,0.2133333333333333,1
68.96,0.2,0.17,0.26,0.32,0.19,0.15,0.21499999999999997,1
69.0,0.2,0.17,0.27,0.31,0.19,0.15,0.21499999999999997,1
69.04,0.2,0.17,0.27,0.3,0.19,0.15,0.2133333333333333,1
69.08,0.2,0.16,0.28,0.29,0.19,0.15,0.21166666666666664,1
69.12,0.2,0.15,0.28,0.29,0.19,0.15,0.20999999999999996,1
69.16,0.2,0.14,0.28,0.29,0.19,0.15,0.20833333333333334,1
69.2,0.2,0.14,0.29,0.27,0.19,0.15,0.20666666666666667,1
69.24,0.2,0.13,0.29,0.27,0.19,0.15,0.205,1
69.28,0.2,0.13,0.29,0.27,0.19,0.15,0.205,1
69.32,0.2,0.12,0.29,0.27,0.19,0.15,0.20333333333333334,1
69.36,0.2,0.12,0.29,0.27,0.19,0.15,0.20333333333333334,1
69.4,0.2,0.12,0.3,0.27,0.19,0.15,0.205,1
69.44,0.2,0.12,0.3,0.27,0.19,0.15,0.205,1
69.48,0.2,0.12,0.3,0.27,0.19,0.15,0.205,1
69.52,0.2,0.12,0.3,0.27,0.19,0.15,0.205,1
69.56,0.2,0.12,0.3,0.27,0.19,0.15,0.205,1
69.6,0.2,0.12,0.3,0.27,0.19,0.15,0.205,1
69.64,0.2,0.12,0.3,0.28,0.19,0.14,0.205,1
69.68,0.2,0.12,0.3,0.28,0.19,0.14,0.205,1
69.72,0.2,0.12,0.3,0.28,0.19,0.14,0.205,1
69.76,0.2,0.12,0.3,0.28,0.19,0.15,0.20666666666666667,1
69.8,0.2,0.11,0.31,0.29,0.19,0.15,0.2083333333333333,1
69.84,0.2,0.11,0.31,0.3,0.19,0.15,0.20999999999999996,1
69.88,0.2,0.11,0.31,0.31,0.19,0.15,0.21166666666666664,1
69.92,0.2,0.11,0.31,0.32,0.19,0.15,0.2133333333333333,1
69.96,0.2,0.11,0.31,0.33,0.19,0.16,0.21666666666666665,1
70.0,0.2,0.11,0.31,0.33,0.19,0.16,0.21666666666666665,1
70.04,0.2,0.11,0.31,0.33,0.19,0.16,0.21666666666666665,1
70.08,0.2,0.11,0.31,0.33,0.19,0.16,0.21666666666666665,1
70.12,0.2,0.11,0.31,0.33,0.19,0.16,0.21666666666666665,1
70.16,0.2,0.11,0.31,0.33,0.2,0.16,0.2183333333333333,1
70.2,0.2,0.11,0.31,0.33,0.21,0.16,0.21999999999999997,1
70.24,0.2,0.11,0.31,0.33,0.23,0.16,0.2233333333333333,1
70.28,0.2,0.11,0.31,0.33,0.24,0.16,0.22499999999999998,1
70.32,0.2,0.11,0.31,0.32,0.24,0.16,0.2233333333333333,1
70.36,0.2,0.11,0.31,0.32,0.24,0.16,0.2233333333333333,1
70.4,0.2,0.11,0.31,0.32,0.24,0.16,0.2233333333333333,1
70.44,0.2,0.11,0.3,0.32,0.24,0.16,0.22166666666666665,1
70.48,0.2,0.1,0.29,0.32,0.24,0.15,0.21666666666666667,1
70.52,0.2,0.1,0.29,0.31,0.24,0.15,0.215,1
70.56,0.2,0.1,0.29,0.31,0.24,0.14,0.21333333333333337,1
70.6,0.2,0.1,0.29,0.31,0.24,0.14,0.21333333333333337,1
70.64,0.2,0.1,0.28,0.31,0.24,0.14,0.21166666666666667,1
70.68,0.2,0.1,0.28,0.31,0.24,0.14,0.21166666666666667,1
70.72,0.2,0.09,0.27,0.31,0.24,0.14,0.20833333333333334,1
70.76,0.2,0.09,0.27,0.31,0.24,0.14,0.20833333333333334,1
70.8,0.2,0.08,0.27,0.31,0.24,0.14,0.2066666666666667,1
70.84,0.2,0.08,0.27,0.31,0.24,0.13,0.205,1
70.88,0.2,0.07,0.26,0.31,0.24,0.13,0.20166666666666666,1
70.92,0.2,0.06,0.25,0.31,0.24,0.13,0.19833333333333333,1
70.96,0.2,0.05,0.24,0.31,0.24,0.13,0.19499999999999998,1
71.0,0.2,0.05,0.24,0.31,0.24,0.13,0.19499999999999998,1
71.04,0.2,0.04,0.23,0.31,0.24,0.13,0.19166666666666665,1
71.08,0.2,0.03,0.23,0.31,0.24,0.13,0.19000000000000003,1
71.12,0.2,0.02,0.23,0.31,0.24,0.13,0.18833333333333332,1
71.16,0.2,0.02,0.22,0.31,0.24,0.13,0.18666666666666668,1
71.2,0.2,0.02,0.21,0.31,0.24,0.13,0.18499999999999997,1
71.24,0.2,0.01,0.21,0.31,0.24,0.13,0.18333333333333335,1
71.28,0.2,0.01,0.21,0.31,0.24,0.13,0.18333333333333335,1
71.32,0.2,0.01,0.2,0.31,0.24,0.12,0.18000000000000002,1
71.36,0.2,0.01,0.2,0.31,0.24,0.12,0.18000000000000002,1
71.4,0.2,0.01,0.18,0.31,0.24,0.12,0.17666666666666667,1
71.44,0.2,0.01,0.18,0.31,0.24,0.12,0.17666666666666667,1
71.48,0.2,0.01,0.18,0.31,0.24,0.12,0.17666666666666667,1
71.52,0.2,0.0,0.18,0.31,0.24,0.12,0.17499999999999996,1
71.56,0.2,0.0,0.17,0.31,0.24,0.11,0.17166666666666666,1
71.6,0.2,0.0,0.15,0.31,0.24,0.11,0.16833333333333333,1
71.64,0.2,0.0,0.14,0.31,0.24,0.11,0.16666666666666666,1
71.68,0.2,0.0,0.14,0.31,0.24,0.11,0.16666666666666666,1
71.72,0.2,0.0,0.14,0.31,0.24,0.11,0.16666666666666666,1
71.76,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
71.8,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
71.84,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
71.88,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
71.92,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
71.96,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
72.0,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
72.04,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
72.08,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
72.12,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
72.16,0.2,0.0,0.13,0.31,0.24,0.11,0.165,1
72.2,0.2,0.0,0.13,0.31,0.24,0.1,0.16333333333333333,1
72.24,0.2,0.0,0.13,0.31,0.24,0.1,0.16333333333333333,1
72.28,0.2,0.0,0.13,0.31,0.24,0.1,0.16333333333333333,1
72.32,0.2,0.0,0.13,0.3,0.24,0.1,0.16166666666666665,1
72.36,0.2,0.0,0.13,0.3,0.24,0.1,0.16166666666666665,1
72.4,0.2,0.0,0.13,0.3,0.24,0.1,0.16166666666666665,1
72.44,0.2,0.0,0.13,0.3,0.24,0.1,0.16166666666666665,1
72.48,0.2,0.0,0.13,0.3,0.24,0.11,0.16333333333333333,1
72.52,0.2,0.0,0.13,0.3,0.24,0.12,0.165,1
72.56,0.2,0.0,0.13,0.3,0.24,0.13,0.16666666666666666,1
72.6,0.2,0.0,0.13,0.3,0.24,0.13,0.16666666666666666,1
72.64,0.2,0.0,0.13,0.3,0.24,0.13,0.16666666666666666,1
72.68,0.2,0.0,0.13,0.3,0.24,0.13,0.16666666666666666,1
72.72,0.2,0.0,0.13,0.3,0.24,0.13,0.16666666666666666,1
72.76,0.2,0.0,0.13,0.3,0.24,0.13,0.16666666666666666,1
72.8,0.2,0.0,0.13,0.3,0.24,0.13,0.16666666666666666,1
72.84,0.2,0.0,0.13,0.3,0.26,0.13,0.17,1
72.88,0.2,0.0,0.13,0.3,0.3,0.13,0.17666666666666667,1
72.92,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
72.96,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.0,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.04,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.08,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.12,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.16,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.2,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.24,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.28,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.32,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.36,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.4,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.44,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.48,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.52,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.56,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.6,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.64,0.2,0.0,0.13,0.3,0.31,0.13,0.17833333333333332,1
73.68,0.2,0.0,0.12,0.3,0.31,0.13,0.17666666666666667,1
73.72,0.2,0.0,0.12,0.3,0.31,0.13,0.17666666666666667,1
73.76,0.2,0.0,0.11,0.3,0.31,0.13,0.17499999999999996,1
73.8,0.2,0.0,0.11,0.3,0.31,0.13,0.17499999999999996,1
73.84,0.2,0.0,0.1,0.3,0.31,0.13,0.17333333333333334,1
73.88,0.2,0.0,0.09,0.3,0.31,0.13,0.17166666666666672,1
73.92,0.2,0.0,0.08,0.3,0.31,0.13,0.17,1
73.96,0.2,0.0,0.08,0.3,0.31,0.13,0.17,1
74.0,0.2,0.0,0.08,0.3,0.31,0.13,0.17,1
74.04,0.2,0.0,0.08,0.3,0.31,0.13,0.17,1
74.08,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.12,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.16,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.2,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.24,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.28,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.32,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.36,0.2,0.0,0.07,0.3,0.31,0.13,0.16833333333333336,1
74.4,0.2,0.0,0.07,0.3,0.31,0.12,0.16666666666666666,1
74.44,0.2,0.0,0.07,0.3,0.31,0.12,0.16666666666666666,1
74.48,0.2,0.0,0.07,0.3,0.31,0.12,0.16666666666666666,1
74.52,0.2,0.0,0.07,0.3,0.31,0.12,0.16666666666666666,1
74.56,0.19,0.0,0.08,0.3,0.31,0.12,0.16666666666666666,1
74.6,0.18,0.0,0.08,0.3,0.31,0.12,0.165,1
74.64,0.16,0.0,0.08,0.3,0.31,0.12,0.16166666666666668,1
74.68,0.15,0.0,0.08,0.3,0.31,0.12,0.16,1
74.72,0.12,0.0,0.08,0.3,0.31,0.12,0.155,1
74.76,0.11,0.0,0.08,0.3,0.31,0.12,0.15333333333333335,1
74.8,0.1,0.0,0.08,0.3,0.31,0.12,0.15166666666666667,1
74.84,0.09,0.0,0.09,0.3,0.31,0.12,0.15166666666666667,1
74.88,0.08,0.0,0.09,0.3,0.31,0.12,0.15,0
74.92,0.08,0.0,0.09,0.3,0.31,0.12,0.15,0
74.96,0.07,0.0,0.09,0.3,0.31,0.12,0.14833333333333334,0
75.0,0.06,0.0,0.09,0.3,0.31,0.12,0.14666666666666667,0
75.04,0.06,0.0,0.09,0.3,0.31,0.12,0.14666666666666667,0
75.08,0.06,0.0,0.09,0.3,0.31,0.12,0.14666666666666667,0
75.12,0.06,0.0,0.09,0.3,0.31,0.12,0.14666666666666667,0
75.16,0.06,0.0,0.09,0.3,0.31,0.12,0.14666666666666667,0
75.2,0.06,0.0,0.09,0.3,0.31,0.12,0.14666666666666667,0
75.24,0.06,0.0,0.08,0.3,0.31,0.12,0.145,0
75.28,0.06,0.0,0.08,0.3,0.31,0.11,0.14333333333333334,0
75.32,0.06,0.0,0.08,0.3,0.31,0.11,0.14333333333333334,0
75.36,0.06,0.0,0.08,0.3,0.31,0.11,0.14333333333333334,0
75.4,0.06,0.0,0.07,0.3,0.31,0.11,0.14166666666666666,0
75.44,0.06,0.0,0.07,0.3,0.31,0.11,0.14166666666666666,0
75.48,0.06,0.0,0.06,0.3,0.31,0.11,0.13999999999999999,0
75.52,0.06,0.0,0.06,0.29,0.31,0.11,0.13833333333333334,0
75.56,0.06,0.0,0.06,0.28,0.31,0.1,0.13499999999999998,0
75.6,0.06,0.0,0.05,0.28,0.31,0.1,0.13333333333333333,0
75.64,0.06,0.0,0.05,0.28,0.31,0.1,0.13333333333333333,0
75.68,0.06,0.0,0.04,0.28,0.31,0.09,0.12999999999999998,0
75.72,0.06,0.0,0.03,0.28,0.31,0.09,0.12833333333333333,0
75.76,0.06,0.0,0.03,0.28,0.31,0.09,0.12833333333333333,0
75.8,0.06,0.0,0.03,0.28,0.31,0.1,0.12999999999999998,0
75.84,0.06,0.0,0.03,0.28,0.31,0.1,0.12999999999999998,0
75.88,0.06,0.0,0.02,0.27,0.31,0.11,0.12833333333333333,0
75.92,0.06,0.0,0.02,0.27,0.31,0.11,0.12833333333333333,0
75.96,0.06,0.0,0.02,0.27,0.31,0.11,0.12833333333333333,0
76.0,0.06,0.0,0.02,0.25,0.31,0.11,0.125,0
76.04,0.06,0.01,0.02,0.23,0.31,0.12,0.125,0
76.08,0.06,0.01,0.02,0.23,0.31,0.12,0.125,0
76.12,0.06,0.01,0.02,0.23,0.31,0.12,0.125,0
76.16,0.06,0.01,0.02,0.22,0.31,0.12,0.12333333333333334,0
76.2,0.06,0.01,0.02,0.21,0.31,0.12,0.12166666666666666,0
76.24,0.06,0.01,0.02,0.21,0.31,0.12,0.12166666666666666,0
76.28,0.07,0.01,0.01,0.21,0.31,0.12,0.12166666666666666,0
76.32,0.07,0.01,0.01,0.22,0.31,0.12,0.12333333333333334,0
76.36,0.07,0.01,0.01,0.21,0.31,0.12,0.12166666666666666,0
76.4,0.07,0.01,0.01,0.2,0.31,0.12,0.12000000000000001,0
76.44,0.07,0.01,0.01,0.19,0.31,0.12,0.11833333333333335,0
76.48,0.07,0.01,0.0,0.19,0.31,0.12,0.11666666666666668,0
76.52,0.07,0.01,0.0,0.18,0.31,0.12,0.115,0
76.56,0.07,0.01,0.0,0.17,0.31,0.12,0.11333333333333334,0
76.6,0.07,0.01,0.0,0.17,0.31,0.12,0.11333333333333334,0
76.64,0.07,0.01,0.0,0.17,0.31,0.12,0.11333333333333334,0
76.68,0.07,0.01,0.0,0.17,0.31,0.12,0.11333333333333334,0
76.72,0.07,0.01,0.0,0.17,0.31,0.12,0.11333333333333334,0
76.76,0.07,0.01,0.0,0.15,0.31,0.13,0.11166666666666668,0
76.8,0.07,0.01,0.0,0.14,0.31,0.13,0.11,0
76.84,0.07,0.01,0.0,0.13,0.31,0.13,0.10833333333333334,0
76.88,0.07,0.01,0.0,0.13,0.31,0.13,0.10833333333333334,0
76.92,0.07,0.01,0.0,0.13,0.31,0.13,0.10833333333333334,0
76.96,0.07,0.02,0.0,0.13,0.31,0.13,0.11,0
77.0,0.07,0.02,0.0,0.13,0.31,0.13,0.11,0
77.04,0.07,0.02,0.0,0.13,0.31,0.13,0.11,0
77.08,0.07,0.02,0.0,0.13,0.31,0.13,0.11,0
77.12,0.07,0.02,0.0,0.13,0.31,0.13,0.11,0
77.16,0.07,0.02,0.0,0.13,0.31,0.13,0.11,0
77.2,0.07,0.03,0.0,0.13,0.31,0.13,0.11166666666666668,0
77.24,0.07,0.03,0.0,0.13,0.31,0.13,0.11166666666666668,0
77.28,0.07,0.03,0.0,0.13,0.3,0.13,0.11,0
77.32,0.07,0.03,0.0,0.13,0.29,0.13,0.10833333333333334,0
77.36,0.07,0.03,0.0,0.13,0.29,0.13,0.10833333333333334,0
77.4,0.07,0.03,0.0,0.13,0.27,0.13,0.105,0
77.44,0.07,0.03,0.0,0.13,0.27,0.13,0.105,0
77.48,0.07,0.03,0.0,0.13,0.27,0.13,0.105,0
77.52,0.08,0.03,0.0,0.13,0.27,0.13,0.10666666666666667,0
77.56,0.08,0.03,0.0,0.13,0.27,0.13,0.10666666666666667,0
77.6,0.08,0.03,0.0,0.13,0.27,0.13,0.10666666666666667,0
77.64,0.08,0.03,0.0,0.13,0.27,0.13,0.10666666666666667,0
77.68,0.08,0.03,0.0,0.13,0.27,0.13,0.10666666666666667,0
77.72,0.08,0.03,0.0,0.13,0.27,0.13,0.10666666666666667,0
77.76,0.08,0.03,0.0,0.13,0.26,0.13,0.105,0
77.8,0.1,0.03,0.0,0.13,0.26,0.13,0.10833333333333334,0
77.84,0.12,0.03,0.0,0.13,0.26,0.13,0.11166666666666668,0
77.88,0.12,0.03,0.0,0.13,0.26,0.13,0.11166666666666668,0
77.92,0.14,0.03,0.0,0.13,0.26,0.14,0.11666666666666668,0
77.96,0.15,0.03,0.0,0.13,0.26,0.14,0.11833333333333335,0
78.0,0.15,0.03,0.0,0.13,0.26,0.14,0.11833333333333335,0
78.04,0.17,0.03,0.0,0.13,0.26,0.14,0.12166666666666669,0
78.08,0.17,0.03,0.0,0.13,0.26,0.14,0.12166666666666669,0
78.12,0.18,0.03,0.0,0.13,0.26,0.14,0.12333333333333334,0
78.16,0.18,0.03,0.0,0.13,0.26,0.14,0.12333333333333334,0
78.2,0.19,0.03,0.0,0.13,0.26,0.14,0.125,0
78.24,0.2,0.03,0.0,0.13,0.26,0.14,0.12666666666666668,0
78.28,0.21,0.03,0.0,0.13,0.26,0.14,0.12833333333333333,0
78.32,0.21,0.05,0.0,0.13,0.26,0.14,0.13166666666666668,0
78.36,0.22,0.07,0.0,0.13,0.26,0.14,0.1366666666666667,0
78.4,0.24,0.08,0.0,0.13,0.26,0.14,0.14166666666666666,0
78.44,0.25,0.08,0.0,0.13,0.26,0.14,0.14333333333333334,0
78.48,0.25,0.08,0.0,0.13,0.26,0.14,0.14333333333333334,0
78.52,0.25,0.08,0.0,0.13,0.26,0.14,0.14333333333333334,0
78.56,0.25,0.08,0.0,0.13,0.26,0.14,0.14333333333333334,0
78.6,0.25,0.08,0.0,0.13,0.26,0.14,0.14333333333333334,0
78.64,0.25,0.09,0.0,0.13,0.26,0.14,0.145,0
78.68,0.25,0.09,0.0,0.13,0.26,0.14,0.145,0
78.72,0.25,0.1,0.0,0.13,0.24,0.14,0.14333333333333334,0
78.76,0.25,0.11,0.0,0.13,0.23,0.14,0.14333333333333334,0
78.8,0.25,0.11,0.0,0.13,0.22,0.14,0.14166666666666666,0
78.84,0.25,0.11,0.0,0.13,0.22,0.14,0.14166666666666666,0
78.88,0.25,0.11,0.0,0.13,0.22,0.14,0.14166666666666666,0
78.92,0.25,0.12,0.0,0.13,0.21,0.14,0.14166666666666666,0
78.96,0.25,0.12,0.0,0.13,0.2,0.13,0.13833333333333334,0
79.0,0.25,0.12,0.0,0.13,0.19,0.13,0.13666666666666666,0
79.04,0.25,0.12,0.0,0.13,0.19,0.13,0.13666666666666666,0
79.08,0.25,0.12,0.0,0.13,0.19,0.13,0.13666666666666666,0
79.12,0.25,0.12,0.0,0.13,0.19,0.12,0.13499999999999998,0
79.16,0.25,0.12,0.0,0.13,0.19,0.12,0.13499999999999998,0
79.2,0.25,0.12,0.0,0.13,0.19,0.12,0.13499999999999998,0
79.24,0.25,0.12,0.0,0.13,0.19,0.11,0.13333333333333333,0
79.28,0.25,0.12,0.0,0.13,0.19,0.11,0.13333333333333333,0
79.32,0.25,0.12,0.0,0.13,0.19,0.11,0.13333333333333333,0
79.36,0.25,0.12,0.0,0.13,0.19,0.11,0.13333333333333333,0
79.4,0.25,0.12,0.0,0.13,0.19,0.1,0.13166666666666665,0
79.44,0.25,0.12,0.0,0.13,0.19,0.09,0.12999999999999998,0
79.48,0.25,0.12,0.0,0.13,0.19,0.09,0.12999999999999998,0
79.52,0.25,0.12,0.0,0.13,0.19,0.09,0.12999999999999998,0
79.56,0.25,0.12,0.0,0.13,0.19,0.09,0.12999999999999998,0
79.6,0.25,0.12,0.0,0.13,0.19,0.09,0.12999999999999998,0
79.64,0.25,0.12,0.0,0.13,0.19,0.09,0.12999999999999998,0
79.68,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
79.72,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
79.76,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
79.8,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
79.84,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
79.88,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
79.92,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
79.96,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
80.0,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
80.04,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
80.08,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
80.12,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
80.16,0.25,0.12,0.0,0.13,0.19,0.08,0.12833333333333333,0
80.2,0.25,0.12,0.01,0.13,0.19,0.07,0.12833333333333333,0
80.24,0.25,0.12,0.01,0.13,0.19,0.07,0.12833333333333333,0
80.28,0.25,0.12,0.01,0.13,0.19,0.07,0.12833333333333333,0
80.32,0.25,0.12,0.01,0.13,0.19,0.07,0.12833333333333333,0
80.36,0.25,0.12,0.01,0.13,0.19,0.07,0.12833333333333333,0
80.4,0.25,0.12,0.01,0.13,0.19,0.07,0.12833333333333333,0
80.44,0.25,0.12,0.01,0.13,0.19,0.07,0.12833333333333333,0
80.48,0.25,0.13,0.01,0.13,0.19,0.07,0.13,0
80.52,0.25,0.13,0.01,0.13,0.19,0.07,0.13,0
80.56,0.25,0.13,0.01,0.13,0.19,0.06,0.12833333333333333,0
