time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
50.92;-0.14;-0.01;0.00;0.03;-0.02;-0.07
50.96;-0.14;-0.01;0.00;0.03;-0.02;-0.07
51.00;-0.14;-0.01;0.00;0.03;-0.02;-0.07
51.04;-0.14;-0.01;0.00;0.03;-0.02;-0.07
51.08;-0.14;-0.01;0.00;0.03;-0.02;-0.07
51.12;-0.14;-0.01;0.00;0.03;-0.02;-0.07
51.16;-0.14;-0.01;0.00;0.03;-0.03;-0.07
51.20;-0.14;-0.01;0.00;0.03;-0.04;-0.07
51.24;-0.14;-0.01;0.00;0.03;-0.04;-0.07
51.28;-0.14;-0.01;0.00;0.03;-0.04;-0.07
51.32;-0.14;-0.01;0.00;0.03;-0.04;-0.07
51.36;-0.14;-0.01;0.00;0.03;-0.04;-0.07
51.40;-0.14;-0.01;0.00;0.03;-0.06;-0.07
51.44;-0.14;-0.01;0.00;0.03;-0.07;-0.07
51.48;-0.14;-0.01;0.00;0.03;-0.07;-0.07
51.52;-0.14;-0.01;0.00;0.03;-0.08;-0.07
51.56;-0.14;-0.01;0.00;0.03;-0.09;-0.07
51.60;-0.14;-0.01;0.00;0.03;-0.10;-0.07
51.64;-0.14;-0.01;0.00;0.03;-0.11;-0.07
51.68;-0.14;-0.01;0.00;0.03;-0.11;-0.07
51.72;-0.14;-0.01;0.00;0.03;-0.11;-0.07
51.76;-0.14;-0.01;0.00;0.03;-0.11;-0.07
51.80;-0.14;-0.01;0.00;0.03;-0.12;-0.07
51.84;-0.14;-0.01;0.00;0.03;-0.13;-0.07
51.88;-0.14;-0.01;0.00;0.03;-0.14;-0.07
51.92;-0.14;-0.01;0.00;0.03;-0.15;-0.07
51.96;-0.14;-0.01;0.00;0.03;-0.15;-0.07
52.00;-0.14;-0.01;0.00;0.03;-0.15;-0.07
52.04;-0.14;-0.01;0.00;0.03;-0.15;-0.07
52.08;-0.14;-0.01;0.00;0.03;-0.15;-0.07
52.12;-0.14;-0.01;0.00;0.03;-0.16;-0.07
52.16;-0.14;-0.01;0.00;0.03;-0.16;-0.07
52.20;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.24;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.28;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.32;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.36;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.40;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.44;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.48;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.52;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.56;-0.14;-0.01;0.00;0.03;-0.17;-0.07
52.60;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.64;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.68;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.72;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.76;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.80;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.84;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.88;-0.13;-0.01;0.00;0.03;-0.17;-0.07
52.92;-0.12;-0.01;0.00;0.03;-0.17;-0.07
52.96;-0.11;-0.01;0.00;0.03;-0.17;-0.07
53.00;-0.09;-0.01;0.00;0.03;-0.17;-0.07
53.04;-0.08;-0.01;0.00;0.03;-0.17;-0.07
53.08;-0.06;-0.01;0.00;0.03;-0.17;-0.07
53.12;-0.05;-0.01;0.00;0.03;-0.17;-0.07
53.16;-0.04;-0.01;0.00;0.03;-0.17;-0.07
53.20;-0.02;-0.01;0.00;0.03;-0.17;-0.07
53.24;-0.01;-0.01;0.00;0.03;-0.17;-0.07
53.28;-0.01;-0.01;0.00;0.03;-0.17;-0.07
53.32;-0.00;-0.01;0.00;0.03;-0.17;-0.07
53.36;-0.00;-0.01;0.00;0.03;-0.17;-0.07
53.40;-0.00;-0.01;0.00;0.03;-0.17;-0.07
53.44;-0.00;-0.01;0.00;0.03;-0.17;-0.07
53.48;-0.00;-0.01;0.00;0.03;-0.17;-0.07
53.52;0.00;-0.01;0.00;0.03;-0.17;-0.07
53.56;0.00;-0.01;0.00;0.03;-0.17;-0.07
53.60;0.00;-0.01;0.00;0.03;-0.17;-0.07
53.64;0.00;-0.01;0.00;0.03;-0.17;-0.07
53.68;0.00;-0.01;0.00;0.03;-0.17;-0.07
53.72;0.00;-0.01;0.00;0.03;-0.17;-0.07
53.76;0.01;-0.01;0.00;0.03;-0.17;-0.07
53.80;0.01;-0.01;0.00;0.03;-0.17;-0.07
53.84;0.01;-0.02;0.00;0.03;-0.17;-0.07
53.88;0.01;-0.03;0.00;0.03;-0.17;-0.07
53.92;0.01;-0.03;0.00;0.03;-0.17;-0.07
53.96;0.01;-0.05;0.00;0.03;-0.17;-0.07
54.00;0.01;-0.05;0.00;0.03;-0.17;-0.07
54.04;0.01;-0.05;0.00;0.03;-0.17;-0.07
54.08;0.01;-0.05;0.00;0.03;-0.17;-0.07
54.12;0.01;-0.05;0.00;0.03;-0.17;-0.07
54.16;0.01;-0.05;0.00;0.03;-0.17;-0.07
54.20;0.01;-0.05;0.00;0.03;-0.17;-0.07
54.24;0.01;-0.04;0.00;0.03;-0.17;-0.07
54.28;0.01;-0.04;0.00;0.03;-0.17;-0.07
54.32;0.01;-0.04;0.00;0.03;-0.17;-0.07
54.36;0.02;-0.04;0.00;0.03;-0.17;-0.07
54.40;0.02;-0.04;0.00;0.03;-0.17;-0.07
54.44;0.02;-0.04;0.00;0.03;-0.17;-0.07
54.48;0.02;-0.04;0.00;0.03;-0.17;-0.07
54.52;0.02;-0.03;0.00;0.03;-0.17;-0.07
54.56;0.02;-0.03;0.00;0.03;-0.17;-0.07
54.60;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.64;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.68;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.72;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.76;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.80;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.84;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.88;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.92;0.02;-0.02;0.00;0.03;-0.17;-0.07
54.96;0.02;-0.02;0.00;0.03;-0.17;-0.07
55.00;0.02;-0.02;0.01;0.03;-0.17;-0.07
55.04;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.08;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.12;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.16;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.20;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.24;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.28;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.32;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.36;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.40;0.02;-0.02;0.01;0.03;-0.17;-0.06
55.44;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.48;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.52;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.56;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.60;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.64;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.68;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.72;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.76;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.80;0.02;-0.02;0.01;0.03;-0.18;-0.06
55.84;0.02;-0.02;0.01;0.03;-0.18;-0.05
55.88;0.02;-0.02;0.01;0.03;-0.18;-0.05
55.92;0.02;-0.02;0.01;0.03;-0.18;-0.05
55.96;0.02;-0.02;0.01;0.03;-0.18;-0.05
56.00;0.02;-0.02;0.01;0.03;-0.18;-0.05
56.04;0.02;-0.02;0.01;0.03;-0.18;-0.05
56.08;0.02;-0.02;0.01;0.03;-0.19;-0.05
56.12;0.02;-0.02;0.01;0.03;-0.21;-0.05
56.16;0.02;-0.02;0.01;0.03;-0.21;-0.05
56.20;0.02;-0.02;0.01;0.03;-0.22;-0.05
56.24;0.02;-0.02;0.01;0.03;-0.23;-0.05
56.28;0.02;-0.02;0.01;0.03;-0.24;-0.05
56.32;0.02;-0.02;0.02;0.03;-0.25;-0.05
56.36;0.02;-0.02;0.03;0.03;-0.25;-0.05
56.40;0.02;-0.02;0.03;0.03;-0.25;-0.04
56.44;0.02;-0.02;0.03;0.03;-0.25;-0.04
56.48;0.02;-0.02;0.03;0.03;-0.25;-0.04
56.52;0.02;-0.02;0.03;0.03;-0.25;-0.04
56.56;0.02;-0.02;0.03;0.03;-0.25;-0.04
56.60;0.02;-0.02;0.03;0.03;-0.25;-0.04
56.64;0.02;-0.02;0.03;0.03;-0.25;-0.04
56.68;0.02;-0.02;0.01;0.03;-0.25;-0.04
56.72;0.02;-0.02;0.01;0.03;-0.25;-0.04
56.76;0.02;-0.02;0.00;0.03;-0.25;-0.04
56.80;0.02;-0.02;0.00;0.03;-0.25;-0.04
56.84;0.02;-0.02;0.00;0.03;-0.25;-0.04
56.88;0.02;-0.02;0.00;0.03;-0.25;-0.04
56.92;0.02;-0.02;0.00;0.03;-0.25;-0.04
56.96;0.02;-0.02;0.00;0.03;-0.25;-0.04
57.00;0.02;-0.02;0.00;0.03;-0.25;-0.03
57.04;0.02;-0.02;0.01;0.03;-0.25;-0.03
57.08;0.02;-0.02;0.01;0.03;-0.25;-0.03
57.12;0.02;-0.02;0.02;0.03;-0.25;-0.03
57.16;0.02;-0.02;0.03;0.03;-0.25;-0.03
57.20;0.02;-0.02;0.04;0.03;-0.25;-0.03
57.24;0.02;-0.02;0.04;0.02;-0.25;-0.03
57.28;0.02;-0.02;0.06;0.02;-0.25;-0.02
57.32;0.02;-0.02;0.07;0.02;-0.25;-0.02
57.36;0.02;-0.03;0.08;0.02;-0.25;-0.02
57.40;0.02;-0.03;0.08;0.02;-0.25;-0.02
57.44;0.02;-0.03;0.09;0.02;-0.25;-0.02
57.48;0.02;-0.03;0.10;0.03;-0.25;-0.02
57.52;0.02;-0.03;0.11;0.03;-0.25;-0.02
57.56;0.02;-0.03;0.12;0.03;-0.25;-0.02
57.60;0.02;-0.03;0.13;0.03;-0.25;-0.02
57.64;0.02;-0.03;0.14;0.04;-0.25;-0.02
57.68;0.02;-0.05;0.15;0.04;-0.25;-0.02
57.72;0.02;-0.05;0.15;0.04;-0.25;-0.02
57.76;0.02;-0.05;0.16;0.04;-0.25;-0.02
57.80;0.02;-0.06;0.17;0.04;-0.25;-0.02
57.84;0.02;-0.07;0.18;0.05;-0.25;-0.02
57.88;0.02;-0.08;0.18;0.05;-0.25;-0.02
57.92;0.02;-0.09;0.18;0.05;-0.25;-0.02
57.96;0.02;-0.10;0.18;0.05;-0.25;-0.02
58.00;0.02;-0.11;0.18;0.05;-0.25;-0.02
58.04;0.02;-0.12;0.18;0.05;-0.25;-0.02
58.08;0.02;-0.13;0.18;0.05;-0.25;-0.02
58.12;0.02;-0.14;0.18;0.06;-0.25;-0.02
58.16;0.02;-0.15;0.18;0.06;-0.25;-0.02
58.20;0.02;-0.15;0.18;0.06;-0.25;-0.02
58.24;0.02;-0.15;0.18;0.06;-0.25;-0.02
58.28;0.02;-0.15;0.18;0.06;-0.25;-0.02
58.32;0.02;-0.15;0.18;0.06;-0.25;-0.02
58.36;0.02;-0.15;0.18;0.06;-0.25;-0.02
58.40;0.02;-0.15;0.18;0.06;-0.24;-0.02
58.44;0.02;-0.15;0.18;0.06;-0.24;-0.02
58.48;0.02;-0.15;0.18;0.06;-0.24;-0.02
58.52;0.02;-0.16;0.18;0.06;-0.23;-0.02
58.56;0.02;-0.17;0.18;0.06;-0.21;-0.02
58.60;0.02;-0.17;0.19;0.06;-0.20;-0.02
58.64;0.02;-0.17;0.20;0.06;-0.20;-0.02
58.68;0.02;-0.17;0.20;0.06;-0.20;-0.02
58.72;0.02;-0.17;0.20;0.06;-0.20;-0.02
58.76;0.02;-0.17;0.20;0.06;-0.20;-0.02
58.80;0.02;-0.18;0.21;0.06;-0.18;-0.02
58.84;0.02;-0.18;0.21;0.06;-0.16;-0.02
58.88;0.02;-0.18;0.21;0.06;-0.15;-0.02
58.92;0.02;-0.19;0.22;0.06;-0.14;-0.02
58.96;0.03;-0.19;0.22;0.06;-0.13;-0.02
59.00;0.03;-0.19;0.22;0.06;-0.11;-0.02
59.04;0.03;-0.20;0.22;0.06;-0.10;-0.02
59.08;0.03;-0.21;0.22;0.06;-0.09;-0.02
59.12;0.03;-0.21;0.22;0.07;-0.09;-0.02
59.16;0.03;-0.21;0.22;0.07;-0.08;-0.02
59.20;0.03;-0.21;0.22;0.07;-0.07;-0.02
59.24;0.04;-0.21;0.21;0.07;-0.06;-0.02
59.28;0.04;-0.22;0.21;0.07;-0.04;-0.02
59.32;0.05;-0.22;0.21;0.07;-0.04;-0.02
59.36;0.05;-0.22;0.20;0.07;-0.04;-0.02
59.40;0.05;-0.22;0.18;0.07;-0.04;-0.02
59.44;0.05;-0.22;0.17;0.07;-0.04;-0.02
59.48;0.05;-0.23;0.16;0.07;-0.04;-0.02
59.52;0.06;-0.24;0.12;0.07;-0.04;-0.02
59.56;0.06;-0.24;0.10;0.07;-0.04;-0.02
59.60;0.06;-0.24;0.06;0.06;-0.04;-0.02
59.64;0.06;-0.24;0.04;0.06;-0.04;-0.02
59.68;0.06;-0.24;0.03;0.06;-0.04;-0.02
59.72;0.06;-0.24;0.02;0.06;-0.04;-0.02
59.76;0.06;-0.24;0.02;0.06;-0.04;-0.02
59.80;0.07;-0.24;0.01;0.06;-0.04;-0.02
59.84;0.08;-0.24;0.00;0.06;-0.04;-0.02
59.88;0.08;-0.24;0.00;0.06;-0.04;-0.01
59.92;0.08;-0.24;0.00;0.06;-0.04;-0.01
59.96;0.09;-0.24;0.00;0.06;-0.04;-0.01
60.00;0.09;-0.24;-0.01;0.06;-0.04;-0.01
60.04;0.10;-0.24;-0.01;0.06;-0.04;-0.01
60.08;0.10;-0.24;-0.02;0.06;-0.04;-0.01
60.12;0.10;-0.24;-0.02;0.06;-0.04;-0.01
60.16;0.10;-0.24;-0.03;0.06;-0.04;-0.01
60.20;0.10;-0.24;-0.03;0.06;-0.04;-0.01
60.24;0.10;-0.24;-0.03;0.06;-0.04;-0.01
60.28;0.10;-0.24;-0.04;0.06;-0.04;-0.01
60.32;0.10;-0.24;-0.06;0.06;-0.04;-0.01
60.36;0.10;-0.24;-0.08;0.07;-0.04;-0.01
60.40;0.10;-0.24;-0.11;0.07;-0.04;-0.01
60.44;0.10;-0.24;-0.11;0.07;-0.04;-0.01
60.48;0.10;-0.24;-0.12;0.07;-0.04;-0.00
60.52;0.10;-0.24;-0.12;0.07;-0.04;0.00
60.56;0.10;-0.24;-0.13;0.06;-0.04;0.00
60.60;0.10;-0.24;-0.14;0.06;-0.04;0.00
60.64;0.10;-0.24;-0.14;0.06;-0.04;0.00
60.68;0.10;-0.24;-0.14;0.06;-0.04;0.01
60.72;0.10;-0.24;-0.14;0.06;-0.02;0.01
60.76;0.10;-0.24;-0.14;0.06;-0.01;0.01
60.80;0.10;-0.24;-0.14;0.06;-0.01;0.01
60.84;0.10;-0.24;-0.14;0.06;-0.01;0.01
60.88;0.10;-0.24;-0.14;0.06;-0.01;0.01
60.92;0.10;-0.24;-0.14;0.06;-0.01;0.01
60.96;0.10;-0.24;-0.14;0.06;-0.01;0.01
61.00;0.10;-0.24;-0.14;0.06;-0.00;0.01
61.04;0.10;-0.24;-0.14;0.06;-0.00;0.01
61.08;0.10;-0.24;-0.14;0.06;-0.00;0.01
61.12;0.10;-0.24;-0.14;0.06;-0.00;0.01
61.16;0.10;-0.24;-0.14;0.06;-0.00;0.01
61.20;0.10;-0.24;-0.14;0.06;-0.00;0.01
61.24;0.10;-0.24;-0.14;0.06;0.00;0.01
61.28;0.10;-0.24;-0.14;0.06;0.01;0.01
61.32;0.10;-0.24;-0.14;0.06;0.03;0.01
61.36;0.10;-0.24;-0.13;0.06;0.04;0.01
61.40;0.10;-0.24;-0.13;0.06;0.05;0.01
61.44;0.10;-0.24;-0.13;0.06;0.06;0.01
61.48;0.10;-0.24;-0.13;0.06;0.06;0.02
61.52;0.10;-0.24;-0.13;0.06;0.06;0.02
61.56;0.10;-0.24;-0.11;0.06;0.06;0.02
61.60;0.10;-0.24;-0.11;0.06;0.06;0.02
61.64;0.10;-0.24;-0.10;0.06;0.06;0.02
61.68;0.10;-0.24;-0.10;0.06;0.06;0.02
61.72;0.10;-0.24;-0.10;0.06;0.06;0.02
61.76;0.10;-0.23;-0.10;0.06;0.06;0.02
61.80;0.10;-0.23;-0.10;0.06;0.06;0.02
61.84;0.10;-0.23;-0.10;0.07;0.06;0.02
61.88;0.10;-0.22;-0.09;0.08;0.06;0.02
61.92;0.10;-0.19;-0.09;0.08;0.06;0.02
61.96;0.10;-0.18;-0.08;0.08;0.06;0.02
62.00;0.10;-0.15;-0.08;0.08;0.06;0.02
62.04;0.10;-0.14;-0.07;0.08;0.06;0.02
62.08;0.10;-0.12;-0.07;0.08;0.06;0.02
62.12;0.10;-0.11;-0.06;0.08;0.06;0.02
62.16;0.10;-0.10;-0.06;0.08;0.06;0.02
62.20;0.10;-0.10;-0.05;0.08;0.06;0.02
62.24;0.10;-0.10;-0.05;0.08;0.06;0.02
62.28;0.10;-0.09;-0.04;0.07;0.06;0.02
62.32;0.10;-0.07;-0.04;0.07;0.06;0.02
62.36;0.10;-0.06;-0.04;0.07;0.06;0.02
62.40;0.10;-0.05;-0.03;0.07;0.06;0.02
62.44;0.10;-0.04;-0.03;0.07;0.06;0.02
62.48;0.10;-0.04;-0.03;0.07;0.06;0.02
62.52;0.10;-0.03;-0.03;0.07;0.06;0.01
62.56;0.10;-0.02;-0.03;0.07;0.06;0.01
62.60;0.10;-0.02;-0.03;0.07;0.06;0.01
62.64;0.10;-0.02;-0.03;0.07;0.06;0.01
62.68;0.10;-0.02;-0.03;0.07;0.06;0.01
62.72;0.10;-0.02;-0.03;0.07;0.06;0.01
62.76;0.10;-0.02;-0.03;0.07;0.06;0.01
62.80;0.09;-0.02;-0.03;0.07;0.06;0.01
62.84;0.08;-0.02;-0.02;0.07;0.06;0.01
62.88;0.08;-0.02;-0.02;0.07;0.06;0.01
62.92;0.08;-0.02;-0.01;0.07;0.06;0.01
62.96;0.08;-0.02;-0.01;0.07;0.06;0.01
63.00;0.08;-0.02;-0.01;0.07;0.06;0.01
63.04;0.08;-0.02;-0.01;0.07;0.06;0.01
63.08;0.08;-0.02;-0.01;0.07;0.06;0.01
63.12;0.08;-0.02;-0.01;0.07;0.06;0.01
63.16;0.08;-0.02;-0.01;0.07;0.06;0.01
63.20;0.08;-0.02;-0.01;0.07;0.06;0.01
63.24;0.08;-0.02;-0.01;0.07;0.06;0.01
63.28;0.08;-0.02;-0.01;0.07;0.06;0.01
63.32;0.08;-0.02;-0.01;0.07;0.06;0.01
63.36;0.08;-0.03;-0.01;0.07;0.06;0.01
63.40;0.08;-0.03;-0.01;0.07;0.06;0.01
63.44;0.08;-0.03;-0.01;0.07;0.06;0.01
63.48;0.08;-0.03;-0.01;0.07;0.06;0.01
63.52;0.08;-0.03;-0.01;0.07;0.06;0.01
63.56;0.08;-0.03;-0.01;0.07;0.06;0.01
63.60;0.08;-0.03;-0.01;0.07;0.06;0.01
63.64;0.08;-0.03;-0.01;0.07;0.06;0.01
63.68;0.08;-0.03;-0.01;0.07;0.06;0.01
63.72;0.08;-0.03;-0.01;0.07;0.06;0.01
63.76;0.08;-0.03;-0.01;0.07;0.06;0.01
63.80;0.08;-0.03;-0.01;0.07;0.06;0.01
63.84;0.08;-0.03;-0.01;0.07;0.06;0.01
63.88;0.08;-0.03;-0.01;0.07;0.06;0.01
63.92;0.08;-0.03;-0.01;0.07;0.06;0.01
63.96;0.08;-0.03;-0.01;0.07;0.06;0.00
64.00;0.08;-0.03;-0.01;0.07;0.06;0.00
64.04;0.08;-0.05;-0.01;0.07;0.06;0.00
64.08;0.08;-0.06;0.00;0.07;0.06;0.00
64.12;0.08;-0.08;0.01;0.07;0.06;0.00
64.16;0.08;-0.11;0.01;0.07;0.07;0.00
64.20;0.08;-0.11;0.01;0.07;0.07;0.00
64.24;0.08;-0.11;0.01;0.07;0.07;0.00
64.28;0.08;-0.11;0.01;0.07;0.07;0.00
64.32;0.08;-0.11;0.01;0.07;0.07;0.00
64.36;0.08;-0.12;0.01;0.07;0.07;0.00
64.40;0.08;-0.12;0.01;0.07;0.07;0.00
64.44;0.08;-0.12;0.01;0.07;0.07;0.00
64.48;0.08;-0.12;0.01;0.07;0.07;0.00
64.52;0.08;-0.12;0.01;0.07;0.07;0.01
64.56;0.08;-0.12;0.02;0.07;0.07;0.01
64.60;0.08;-0.12;0.03;0.07;0.07;0.01
64.64;0.08;-0.12;0.03;0.07;0.07;0.01
64.68;0.08;-0.12;0.03;0.07;0.07;0.01
64.72;0.08;-0.13;0.03;0.07;0.07;0.01
64.76;0.08;-0.14;0.03;0.07;0.07;0.01
64.80;0.08;-0.15;0.03;0.07;0.07;0.01
64.84;0.08;-0.16;0.03;0.07;0.07;0.01
64.88;0.08;-0.16;0.03;0.07;0.08;0.01
64.92;0.08;-0.17;0.03;0.07;0.09;0.01
64.96;0.08;-0.17;0.03;0.07;0.09;0.01
65.00;0.08;-0.17;0.03;0.07;0.09;0.01
65.04;0.08;-0.17;0.03;0.07;0.10;0.01
65.08;0.08;-0.17;0.03;0.07;0.11;0.01
65.12;0.08;-0.17;0.03;0.07;0.12;0.01
65.16;0.08;-0.17;0.03;0.08;0.12;0.01
65.20;0.08;-0.17;0.03;0.10;0.12;0.01
65.24;0.08;-0.17;0.03;0.12;0.13;0.01
65.28;0.08;-0.17;0.03;0.12;0.13;0.02
65.32;0.08;-0.17;0.03;0.13;0.14;0.02
65.36;0.07;-0.17;0.03;0.13;0.14;0.02
65.40;0.07;-0.17;0.03;0.13;0.14;0.02
65.44;0.07;-0.17;0.03;0.13;0.16;0.02
65.48;0.07;-0.17;0.04;0.13;0.18;0.02
65.52;0.07;-0.17;0.04;0.13;0.18;0.02
65.56;0.07;-0.17;0.04;0.13;0.18;0.02
65.60;0.07;-0.17;0.04;0.13;0.18;0.02
65.64;0.06;-0.17;0.04;0.13;0.18;0.02
65.68;0.06;-0.17;0.04;0.13;0.18;0.02
65.72;0.05;-0.17;0.04;0.13;0.18;0.02
65.76;0.04;-0.17;0.04;0.14;0.18;0.02
65.80;0.03;-0.17;0.04;0.14;0.18;0.02
65.84;0.01;-0.17;0.04;0.14;0.18;0.02
65.88;-0.02;-0.17;0.04;0.15;0.18;0.02
65.92;-0.05;-0.17;0.04;0.15;0.18;0.02
65.96;-0.06;-0.17;0.04;0.16;0.18;0.02
66.00;-0.07;-0.17;0.04;0.16;0.18;0.02
66.04;-0.08;-0.16;0.04;0.16;0.18;0.02
66.08;-0.09;-0.16;0.04;0.16;0.18;0.02
66.12;-0.10;-0.16;0.04;0.17;0.18;0.02
66.16;-0.10;-0.15;0.04;0.17;0.18;0.02
66.20;-0.10;-0.16;0.04;0.18;0.18;0.02
66.24;-0.10;-0.16;0.04;0.18;0.18;0.02
66.28;-0.10;-0.16;0.04;0.18;0.18;0.02
66.32;-0.10;-0.16;0.04;0.18;0.18;0.02
66.36;-0.10;-0.16;0.05;0.19;0.18;0.02
66.40;-0.10;-0.16;0.05;0.19;0.18;0.02
66.44;-0.10;-0.16;0.05;0.20;0.18;0.02
66.48;-0.10;-0.16;0.05;0.20;0.18;0.03
66.52;-0.10;-0.16;0.05;0.20;0.18;0.03
66.56;-0.10;-0.16;0.05;0.20;0.18;0.03
66.60;-0.10;-0.16;0.05;0.20;0.18;0.03
66.64;-0.10;-0.16;0.05;0.20;0.18;0.03
66.68;-0.10;-0.16;0.05;0.20;0.18;0.03
66.72;-0.10;-0.16;0.05;0.20;0.18;0.03
66.76;-0.10;-0.16;0.05;0.20;0.18;0.03
66.80;-0.10;-0.16;0.05;0.20;0.18;0.03
66.84;-0.10;-0.16;0.05;0.20;0.18;0.03
66.88;-0.10;-0.16;0.05;0.20;0.19;0.03
66.92;-0.10;-0.16;0.05;0.20;0.19;0.03
66.96;-0.10;-0.16;0.06;0.20;0.19;0.03
67.00;-0.10;-0.16;0.06;0.20;0.19;0.03
67.04;-0.10;-0.16;0.06;0.20;0.19;0.03
67.08;-0.10;-0.16;0.07;0.20;0.19;0.03
67.12;-0.10;-0.16;0.08;0.20;0.19;0.03
67.16;-0.10;-0.16;0.08;0.20;0.19;0.03
67.20;-0.10;-0.16;0.08;0.20;0.19;0.03
67.24;-0.10;-0.16;0.09;0.20;0.19;0.03
67.28;-0.10;-0.16;0.10;0.20;0.19;0.03
67.32;-0.10;-0.17;0.10;0.20;0.19;0.03
67.36;-0.10;-0.17;0.10;0.20;0.20;0.03
67.40;-0.10;-0.17;0.11;0.20;0.21;0.03
67.44;-0.10;-0.18;0.11;0.20;0.21;0.03
67.48;-0.10;-0.18;0.11;0.20;0.21;0.03
67.52;-0.10;-0.18;0.11;0.20;0.21;0.03
67.56;-0.10;-0.18;0.11;0.20;0.21;0.03
67.60;-0.10;-0.18;0.11;0.20;0.22;0.03
67.64;-0.10;-0.18;0.12;0.20;0.22;0.03
67.68;-0.10;-0.19;0.12;0.20;0.22;0.03
67.72;-0.10;-0.19;0.12;0.20;0.22;0.03
67.76;-0.10;-0.19;0.12;0.20;0.22;0.03
67.80;-0.10;-0.19;0.12;0.20;0.22;0.03
67.84;-0.10;-0.19;0.12;0.20;0.22;0.03
67.88;-0.10;-0.19;0.12;0.20;0.22;0.03
67.92;-0.10;-0.19;0.12;0.20;0.22;0.03
67.96;-0.10;-0.20;0.12;0.20;0.22;0.03
68.00;-0.10;-0.20;0.12;0.20;0.22;0.03
68.04;-0.10;-0.20;0.12;0.20;0.22;0.03
68.08;-0.10;-0.20;0.12;0.20;0.22;0.04
68.12;-0.10;-0.20;0.12;0.20;0.22;0.04
68.16;-0.10;-0.20;0.12;0.20;0.22;0.04
68.20;-0.10;-0.20;0.12;0.20;0.22;0.04
68.24;-0.10;-0.20;0.12;0.20;0.22;0.04
68.28;-0.10;-0.20;0.12;0.20;0.22;0.04
68.32;-0.10;-0.21;0.12;0.20;0.23;0.04
68.36;-0.10;-0.21;0.12;0.20;0.23;0.04
68.40;-0.10;-0.21;0.12;0.20;0.23;0.04
68.44;-0.10;-0.21;0.12;0.20;0.23;0.04
68.48;-0.10;-0.21;0.12;0.20;0.23;0.04
68.52;-0.10;-0.21;0.12;0.20;0.23;0.04
68.56;-0.10;-0.21;0.12;0.20;0.24;0.04
68.60;-0.10;-0.21;0.13;0.20;0.24;0.04
68.64;-0.10;-0.21;0.13;0.20;0.24;0.04
68.68;-0.10;-0.21;0.13;0.20;0.24;0.04
68.72;-0.10;-0.21;0.13;0.20;0.24;0.04
68.76;-0.10;-0.21;0.13;0.20;0.24;0.04
68.80;-0.10;-0.21;0.13;0.20;0.24;0.04
68.84;-0.10;-0.21;0.13;0.20;0.24;0.04
68.88;-0.10;-0.21;0.13;0.20;0.24;0.04
68.92;-0.10;-0.21;0.13;0.20;0.24;0.04
68.96;-0.10;-0.21;0.13;0.20;0.24;0.04
69.00;-0.10;-0.21;0.13;0.20;0.24;0.04
69.04;-0.10;-0.21;0.13;0.20;0.24;0.04
69.08;-0.10;-0.21;0.13;0.20;0.24;0.04
