time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
84.00;0.04;-0.05;-0.13;0.14;0.26;0.08
84.04;0.04;-0.06;-0.13;0.14;0.26;0.08
84.08;0.03;-0.06;-0.13;0.14;0.26;0.08
84.12;0.03;-0.07;-0.13;0.14;0.26;0.08
84.16;0.03;-0.07;-0.14;0.14;0.26;0.08
84.20;0.03;-0.07;-0.14;0.14;0.26;0.08
84.24;0.03;-0.07;-0.14;0.14;0.26;0.08
84.28;0.03;-0.08;-0.15;0.14;0.26;0.08
84.32;0.03;-0.08;-0.15;0.14;0.26;0.08
84.36;0.02;-0.09;-0.15;0.14;0.26;0.08
84.40;0.00;-0.09;-0.16;0.14;0.26;0.08
84.44;-0.02;-0.09;-0.16;0.14;0.26;0.08
84.48;-0.02;-0.09;-0.16;0.14;0.26;0.08
84.52;-0.03;-0.09;-0.16;0.14;0.26;0.09
84.56;-0.03;-0.09;-0.17;0.14;0.26;0.09
84.60;-0.04;-0.09;-0.17;0.14;0.26;0.09
84.64;-0.04;-0.09;-0.17;0.14;0.26;0.09
84.68;-0.04;-0.09;-0.17;0.14;0.26;0.09
84.72;-0.05;-0.09;-0.17;0.14;0.26;0.09
84.76;-0.05;-0.09;-0.18;0.14;0.26;0.09
84.80;-0.05;-0.09;-0.18;0.14;0.26;0.09
84.84;-0.05;-0.09;-0.18;0.14;0.26;0.09
84.88;-0.05;-0.09;-0.18;0.14;0.26;0.09
84.92;-0.05;-0.09;-0.18;0.14;0.26;0.09
84.96;-0.06;-0.09;-0.18;0.14;0.26;0.09
85.00;-0.06;-0.09;-0.18;0.14;0.26;0.09
85.04;-0.06;-0.09;-0.18;0.14;0.26;0.09
85.08;-0.06;-0.09;-0.18;0.14;0.26;0.09
85.12;-0.06;-0.09;-0.18;0.14;0.26;0.09
85.16;-0.06;-0.09;-0.18;0.14;0.26;0.09
85.20;-0.06;-0.09;-0.18;0.14;0.26;0.09
85.24;-0.06;-0.10;-0.19;0.14;0.26;0.09
85.28;-0.06;-0.10;-0.19;0.14;0.26;0.09
85.32;-0.05;-0.10;-0.19;0.14;0.26;0.08
85.36;-0.03;-0.10;-0.19;0.14;0.26;0.08
85.40;-0.01;-0.10;-0.20;0.14;0.26;0.08
85.44;0.02;-0.10;-0.20;0.14;0.26;0.08
85.48;0.04;-0.10;-0.20;0.14;0.26;0.08
85.52;0.06;-0.10;-0.20;0.14;0.26;0.08
85.56;0.06;-0.10;-0.20;0.14;0.26;0.08
85.60;0.07;-0.10;-0.20;0.14;0.26;0.08
85.64;0.07;-0.10;-0.20;0.14;0.26;0.08
85.68;0.07;-0.10;-0.20;0.14;0.26;0.08
85.72;0.07;-0.10;-0.20;0.14;0.26;0.08
85.76;0.07;-0.10;-0.20;0.14;0.26;0.08
85.80;0.07;-0.10;-0.20;0.14;0.26;0.08
85.84;0.07;-0.10;-0.20;0.14;0.26;0.08
85.88;0.07;-0.10;-0.20;0.14;0.26;0.08
85.92;0.07;-0.10;-0.21;0.14;0.26;0.08
85.96;0.07;-0.10;-0.21;0.14;0.26;0.08
86.00;0.07;-0.10;-0.21;0.14;0.26;0.08
86.04;0.07;-0.10;-0.21;0.14;0.26;0.08
86.08;0.07;-0.10;-0.21;0.14;0.26;0.08
86.12;0.07;-0.10;-0.21;0.14;0.26;0.08
86.16;0.07;-0.10;-0.21;0.14;0.26;0.07
86.20;0.07;-0.10;-0.21;0.14;0.26;0.07
86.24;0.07;-0.10;-0.21;0.14;0.26;0.07
86.28;0.07;-0.10;-0.22;0.14;0.26;0.07
86.32;0.06;-0.10;-0.22;0.14;0.26;0.07
86.36;0.04;-0.10;-0.23;0.14;0.26;0.07
86.40;0.00;-0.10;-0.23;0.14;0.26;0.06
86.44;-0.02;-0.11;-0.23;0.14;0.26;0.06
86.48;-0.03;-0.11;-0.24;0.14;0.26;0.06
86.52;-0.06;-0.11;-0.24;0.14;0.26;0.06
86.56;-0.08;-0.12;-0.24;0.14;0.26;0.06
86.60;-0.09;-0.12;-0.25;0.14;0.26;0.06
86.64;-0.10;-0.12;-0.25;0.14;0.26;0.06
86.68;-0.11;-0.12;-0.25;0.14;0.26;0.06
86.72;-0.12;-0.12;-0.25;0.14;0.26;0.06
86.76;-0.13;-0.12;-0.26;0.14;0.26;0.06
86.80;-0.15;-0.12;-0.26;0.14;0.26;0.06
86.84;-0.17;-0.12;-0.27;0.14;0.26;0.06
86.88;-0.18;-0.12;-0.27;0.14;0.26;0.05
86.92;-0.20;-0.12;-0.27;0.14;0.26;0.05
86.96;-0.21;-0.12;-0.27;0.14;0.26;0.05
87.00;-0.23;-0.12;-0.27;0.14;0.26;0.05
87.04;-0.23;-0.13;-0.28;0.14;0.26;0.05
87.08;-0.24;-0.14;-0.28;0.14;0.26;0.05
87.12;-0.24;-0.15;-0.28;0.14;0.26;0.05
87.16;-0.24;-0.17;-0.29;0.14;0.26;0.05
87.20;-0.24;-0.17;-0.30;0.14;0.26;0.05
87.24;-0.24;-0.17;-0.30;0.14;0.26;0.05
87.28;-0.24;-0.17;-0.31;0.14;0.26;0.05
87.32;-0.24;-0.17;-0.31;0.14;0.26;0.05
87.36;-0.24;-0.17;-0.31;0.14;0.26;0.05
87.40;-0.25;-0.17;-0.31;0.14;0.26;0.05
87.44;-0.25;-0.17;-0.31;0.14;0.26;0.05
87.48;-0.25;-0.18;-0.31;0.13;0.26;0.05
87.52;-0.27;-0.18;-0.31;0.13;0.25;0.04
87.56;-0.29;-0.18;-0.32;0.13;0.24;0.04
87.60;-0.30;-0.18;-0.32;0.13;0.22;0.04
87.64;-0.30;-0.18;-0.32;0.13;0.22;0.04
87.68;-0.30;-0.18;-0.33;0.13;0.22;0.04
87.72;-0.30;-0.18;-0.33;0.13;0.22;0.04
87.76;-0.30;-0.18;-0.33;0.13;0.22;0.04
87.80;-0.30;-0.18;-0.33;0.13;0.22;0.04
87.84;-0.30;-0.18;-0.33;0.13;0.22;0.04
87.88;-0.30;-0.18;-0.33;0.13;0.22;0.04
87.92;-0.30;-0.18;-0.33;0.13;0.22;0.04
87.96;-0.30;-0.18;-0.33;0.13;0.22;0.04
88.00;-0.30;-0.18;-0.33;0.13;0.22;0.04
88.04;-0.30;-0.18;-0.33;0.13;0.22;0.05
88.08;-0.30;-0.18;-0.33;0.13;0.22;0.05
88.12;-0.30;-0.18;-0.34;0.13;0.22;0.05
88.16;-0.30;-0.18;-0.34;0.13;0.22;0.05
88.20;-0.30;-0.18;-0.34;0.13;0.22;0.05
88.24;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.28;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.32;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.36;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.40;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.44;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.48;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.52;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.56;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.60;-0.30;-0.18;-0.35;0.13;0.22;0.05
88.64;-0.30;-0.18;-0.35;0.13;0.22;0.06
88.68;-0.30;-0.18;-0.35;0.13;0.22;0.06
88.72;-0.30;-0.18;-0.35;0.13;0.22;0.07
88.76;-0.30;-0.18;-0.35;0.13;0.22;0.07
88.80;-0.30;-0.18;-0.35;0.13;0.22;0.07
88.84;-0.30;-0.18;-0.34;0.13;0.22;0.08
88.88;-0.30;-0.18;-0.34;0.13;0.22;0.08
88.92;-0.30;-0.17;-0.34;0.13;0.22;0.08
88.96;-0.30;-0.15;-0.34;0.13;0.22;0.08
89.00;-0.30;-0.14;-0.34;0.13;0.22;0.08
89.04;-0.30;-0.13;-0.34;0.13;0.23;0.08
89.08;-0.30;-0.12;-0.33;0.13;0.23;0.08
89.12;-0.30;-0.12;-0.32;0.13;0.23;0.08
89.16;-0.30;-0.11;-0.32;0.13;0.23;0.09
89.20;-0.30;-0.11;-0.32;0.13;0.23;0.09
89.24;-0.30;-0.11;-0.32;0.13;0.23;0.09
89.28;-0.30;-0.10;-0.32;0.13;0.23;0.09
89.32;-0.30;-0.09;-0.31;0.13;0.23;0.09
89.36;-0.30;-0.09;-0.30;0.13;0.23;0.09
89.40;-0.30;-0.09;-0.30;0.13;0.23;0.09
89.44;-0.30;-0.08;-0.30;0.13;0.23;0.09
89.48;-0.30;-0.07;-0.29;0.13;0.23;0.09
89.52;-0.30;-0.07;-0.29;0.13;0.23;0.09
89.56;-0.30;-0.07;-0.28;0.13;0.23;0.09
89.60;-0.30;-0.06;-0.27;0.13;0.23;0.09
89.64;-0.30;-0.06;-0.27;0.13;0.23;0.09
89.68;-0.30;-0.06;-0.26;0.13;0.24;0.09
89.72;-0.30;-0.05;-0.25;0.13;0.24;0.09
89.76;-0.30;-0.05;-0.24;0.13;0.24;0.09
89.80;-0.30;-0.05;-0.23;0.13;0.25;0.09
89.84;-0.30;-0.05;-0.22;0.13;0.26;0.09
89.88;-0.30;-0.05;-0.21;0.13;0.26;0.09
89.92;-0.30;-0.05;-0.20;0.13;0.27;0.09
89.96;-0.30;-0.05;-0.20;0.13;0.27;0.09
90.00;-0.30;-0.05;-0.19;0.13;0.28;0.09
90.04;-0.30;-0.05;-0.18;0.13;0.29;0.09
90.08;-0.30;-0.05;-0.17;0.13;0.29;0.09
90.12;-0.30;-0.05;-0.17;0.13;0.29;0.09
90.16;-0.30;-0.04;-0.16;0.13;0.30;0.09
90.20;-0.30;-0.04;-0.15;0.13;0.31;0.09
90.24;-0.30;-0.04;-0.15;0.13;0.32;0.09
90.28;-0.30;-0.04;-0.14;0.13;0.32;0.09
90.32;-0.30;-0.03;-0.14;0.13;0.32;0.09
90.36;-0.30;-0.03;-0.13;0.13;0.34;0.09
90.40;-0.30;-0.02;-0.13;0.13;0.35;0.09
90.44;-0.30;-0.01;-0.13;0.13;0.35;0.09
90.48;-0.30;-0.00;-0.13;0.13;0.35;0.09
90.52;-0.30;0.01;-0.13;0.13;0.35;0.09
90.56;-0.30;0.02;-0.13;0.13;0.35;0.09
90.60;-0.30;0.03;-0.13;0.13;0.35;0.09
90.64;-0.30;0.03;-0.13;0.13;0.36;0.09
90.68;-0.30;0.03;-0.13;0.13;0.37;0.09
90.72;-0.30;0.03;-0.13;0.13;0.37;0.09
90.76;-0.30;0.04;-0.13;0.13;0.38;0.09
90.80;-0.30;0.04;-0.13;0.13;0.39;0.09
90.84;-0.30;0.04;-0.13;0.13;0.40;0.09
90.88;-0.30;0.04;-0.13;0.13;0.41;0.09
90.92;-0.30;0.04;-0.13;0.13;0.41;0.09
90.96;-0.30;0.04;-0.13;0.13;0.41;0.09
91.00;-0.30;0.04;-0.13;0.13;0.42;0.09
91.04;-0.30;0.04;-0.13;0.13;0.42;0.09
91.08;-0.30;0.04;-0.13;0.13;0.42;0.09
91.12;-0.30;0.05;-0.13;0.13;0.42;0.09
91.16;-0.30;0.05;-0.13;0.13;0.42;0.09
91.20;-0.30;0.05;-0.13;0.13;0.42;0.09
91.24;-0.30;0.05;-0.13;0.13;0.42;0.09
91.28;-0.30;0.05;-0.13;0.13;0.42;0.09
91.32;-0.30;0.05;-0.13;0.13;0.42;0.09
91.36;-0.30;0.05;-0.13;0.13;0.42;0.09
91.40;-0.30;0.05;-0.13;0.13;0.42;0.09
91.44;-0.30;0.05;-0.13;0.13;0.42;0.09
91.48;-0.30;0.05;-0.13;0.13;0.42;0.09
91.52;-0.30;0.05;-0.13;0.13;0.42;0.09
91.56;-0.30;0.04;-0.13;0.13;0.42;0.09
91.60;-0.30;0.04;-0.13;0.13;0.42;0.09
91.64;-0.30;0.04;-0.13;0.13;0.42;0.09
91.68;-0.30;0.04;-0.13;0.13;0.42;0.09
91.72;-0.30;0.04;-0.13;0.13;0.42;0.09
91.76;-0.30;0.04;-0.13;0.13;0.42;0.09
91.80;-0.30;0.04;-0.13;0.13;0.42;0.09
91.84;-0.30;0.04;-0.13;0.13;0.42;0.08
91.88;-0.30;0.04;-0.13;0.13;0.42;0.08
91.92;-0.30;0.04;-0.13;0.13;0.42;0.08
91.96;-0.29;0.04;-0.13;0.13;0.42;0.08
92.00;-0.29;0.04;-0.13;0.13;0.42;0.08
92.04;-0.29;0.04;-0.13;0.13;0.42;0.08
92.08;-0.29;0.04;-0.13;0.13;0.42;0.08
92.12;-0.29;0.04;-0.13;0.13;0.42;0.08
92.16;-0.29;0.04;-0.13;0.13;0.42;0.08
92.20;-0.29;0.04;-0.14;0.13;0.42;0.08
92.24;-0.29;0.04;-0.14;0.13;0.42;0.08
92.28;-0.29;0.04;-0.14;0.13;0.42;0.08
92.32;-0.29;0.04;-0.14;0.13;0.42;0.08
92.36;-0.29;0.04;-0.14;0.13;0.42;0.08
92.40;-0.29;0.04;-0.14;0.13;0.42;0.08
92.44;-0.29;0.04;-0.14;0.13;0.42;0.08
92.48;-0.29;0.04;-0.14;0.13;0.42;0.08
92.52;-0.29;0.04;-0.14;0.13;0.42;0.08
92.56;-0.29;0.04;-0.14;0.13;0.42;0.08
92.60;-0.29;0.04;-0.14;0.13;0.42;0.08
92.64;-0.29;0.04;-0.14;0.13;0.42;0.08
92.68;-0.29;0.04;-0.14;0.13;0.42;0.08
92.72;-0.29;0.04;-0.14;0.13;0.42;0.08
92.76;-0.29;0.04;-0.14;0.13;0.42;0.08
92.80;-0.29;0.04;-0.14;0.13;0.42;0.08
92.84;-0.29;0.04;-0.14;0.13;0.42;0.08
92.88;-0.29;0.04;-0.14;0.13;0.42;0.08
92.92;-0.29;0.04;-0.13;0.13;0.42;0.08
92.96;-0.29;0.04;-0.13;0.13;0.42;0.08
93.00;-0.29;0.04;-0.13;0.13;0.42;0.08
93.04;-0.28;0.04;-0.13;0.13;0.42;0.08
93.08;-0.28;0.04;-0.13;0.13;0.42;0.08
93.12;-0.28;0.04;-0.13;0.13;0.42;0.08
93.16;-0.28;0.04;-0.13;0.12;0.42;0.08
93.20;-0.28;0.04;-0.13;0.12;0.42;0.08
93.24;-0.28;0.04;-0.13;0.12;0.42;0.08
93.28;-0.28;0.04;-0.13;0.12;0.42;0.08
93.32;-0.28;0.04;-0.13;0.11;0.42;0.08
93.36;-0.28;0.04;-0.13;0.11;0.42;0.08
93.40;-0.28;0.04;-0.13;0.10;0.42;0.08
93.44;-0.28;0.04;-0.13;0.10;0.42;0.08
93.48;-0.28;0.04;-0.13;0.09;0.42;0.08
93.52;-0.28;0.04;-0.13;0.09;0.42;0.08
93.56;-0.28;0.04;-0.13;0.09;0.42;0.08
93.60;-0.28;0.04;-0.13;0.09;0.42;0.08
93.64;-0.28;0.04;-0.13;0.09;0.42;0.08
93.68;-0.28;0.03;-0.13;0.09;0.42;0.08
93.72;-0.28;0.03;-0.13;0.09;0.42;0.08
93.76;-0.28;0.03;-0.13;0.09;0.42;0.08
93.80;-0.28;0.03;-0.13;0.09;0.42;0.08
93.84;-0.28;0.03;-0.13;0.09;0.42;0.08
93.88;-0.28;0.03;-0.13;0.09;0.42;0.08
93.92;-0.28;0.03;-0.13;0.09;0.42;0.08
93.96;-0.28;0.03;-0.13;0.09;0.42;0.08
94.00;-0.27;0.03;-0.13;0.09;0.42;0.08
94.04;-0.27;0.03;-0.13;0.09;0.42;0.08
94.08;-0.27;0.03;-0.13;0.09;0.42;0.08
94.12;-0.27;0.03;-0.13;0.09;0.42;0.08
94.16;-0.27;0.03;-0.13;0.09;0.42;0.08
94.20;-0.27;0.03;-0.13;0.09;0.42;0.08
94.24;-0.27;0.03;-0.13;0.09;0.42;0.08
94.28;-0.27;0.03;-0.13;0.09;0.43;0.08
94.32;-0.27;0.03;-0.13;0.08;0.45;0.08
94.36;-0.27;0.03;-0.13;0.07;0.45;0.08
94.40;-0.27;0.03;-0.13;0.07;0.45;0.08
94.44;-0.26;0.03;-0.13;0.05;0.45;0.08
94.48;-0.26;0.03;-0.13;0.04;0.45;0.08
94.52;-0.26;0.03;-0.13;0.02;0.45;0.08
94.56;-0.26;0.03;-0.12;0.02;0.45;0.08
94.60;-0.26;0.03;-0.12;0.01;0.45;0.09
94.64;-0.26;0.03;-0.12;0.01;0.45;0.09
94.68;-0.26;0.03;-0.12;0.01;0.45;0.09
94.72;-0.26;0.03;-0.12;0.01;0.45;0.09
94.76;-0.26;0.03;-0.12;0.01;0.45;0.09
94.80;-0.26;0.03;-0.12;0.00;0.45;0.09
94.84;-0.25;0.03;-0.12;0.00;0.45;0.09
94.88;-0.25;0.03;-0.12;0.00;0.44;0.09
94.92;-0.25;0.03;-0.12;0.00;0.42;0.09
94.96;-0.24;0.03;-0.12;0.00;0.41;0.09
95.00;-0.24;0.03;-0.12;0.00;0.39;0.09
95.04;-0.24;0.03;-0.11;0.00;0.37;0.09
95.08;-0.23;0.03;-0.11;-0.01;0.36;0.09
95.12;-0.22;0.03;-0.11;-0.01;0.35;0.09
95.16;-0.21;0.03;-0.11;-0.01;0.35;0.09
95.20;-0.21;0.02;-0.11;-0.01;0.34;0.09
95.24;-0.21;0.02;-0.11;-0.01;0.34;0.09
95.28;-0.21;0.02;-0.11;-0.01;0.32;0.09
95.32;-0.21;0.02;-0.11;-0.01;0.31;0.09
95.36;-0.21;0.02;-0.11;-0.01;0.31;0.09
95.40;-0.21;0.02;-0.10;-0.01;0.31;0.09
95.44;-0.21;0.02;-0.10;-0.01;0.31;0.09
95.48;-0.21;0.02;-0.10;-0.01;0.31;0.09
95.52;-0.21;0.02;-0.10;-0.01;0.30;0.09
95.56;-0.21;0.02;-0.10;-0.01;0.29;0.09
95.60;-0.21;0.02;-0.10;-0.01;0.30;0.09
95.64;-0.21;0.02;-0.10;-0.01;0.30;0.09
95.68;-0.21;0.02;-0.10;-0.01;0.30;0.09
95.72;-0.21;0.02;-0.10;-0.01;0.30;0.09
95.76;-0.21;0.02;-0.10;-0.01;0.30;0.09
95.80;-0.21;0.02;-0.10;-0.01;0.30;0.09
95.84;-0.21;0.02;-0.10;-0.01;0.30;0.10
95.88;-0.21;0.02;-0.10;-0.01;0.30;0.10
95.92;-0.21;0.02;-0.10;-0.01;0.30;0.10
95.96;-0.21;0.02;-0.10;-0.01;0.30;0.10
96.00;-0.21;0.02;-0.10;-0.01;0.30;0.10
96.04;-0.21;0.02;-0.10;-0.01;0.30;0.10
96.08;-0.21;0.01;-0.10;-0.01;0.30;0.10
96.12;-0.21;0.01;-0.10;-0.01;0.30;0.10
96.16;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.20;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.24;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.28;-0.21;0.00;-0.09;-0.01;0.30;0.10
96.32;-0.21;0.00;-0.09;-0.01;0.30;0.10
96.36;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.40;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.44;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.48;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.52;-0.21;0.00;-0.10;-0.01;0.30;0.10
96.56;-0.21;0.00;-0.11;-0.01;0.30;0.10
96.60;-0.21;0.00;-0.11;-0.01;0.30;0.10
96.64;-0.21;0.00;-0.12;-0.01;0.30;0.10
96.68;-0.21;0.00;-0.13;-0.01;0.30;0.10
96.72;-0.21;0.00;-0.14;-0.01;0.30;0.10
96.76;-0.21;0.00;-0.14;-0.01;0.30;0.10
96.80;-0.21;0.00;-0.15;-0.01;0.30;0.10
96.84;-0.21;0.00;-0.16;-0.01;0.30;0.10
96.88;-0.20;0.00;-0.17;-0.01;0.30;0.10
96.92;-0.20;0.00;-0.17;-0.01;0.30;0.10
96.96;-0.20;0.00;-0.17;-0.01;0.30;0.10
97.00;-0.20;0.00;-0.18;-0.01;0.30;0.10
97.04;-0.20;0.00;-0.18;-0.01;0.30;0.10
97.08;-0.20;0.00;-0.19;-0.01;0.30;0.10
97.12;-0.20;0.00;-0.19;-0.01;0.30;0.10
97.16;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.20;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.24;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.28;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.32;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.36;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.40;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.44;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.48;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.52;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.56;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.60;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.64;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.68;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.72;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.76;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.80;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.84;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.88;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.92;-0.20;0.00;-0.20;-0.01;0.30;0.10
97.96;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.00;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.04;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.08;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.12;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.16;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.20;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.24;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.28;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.32;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.36;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.40;-0.20;0.00;-0.20;-0.00;0.30;0.10
98.44;-0.20;0.00;-0.20;-0.00;0.31;0.10
98.48;-0.20;0.00;-0.20;-0.00;0.31;0.10
98.52;-0.20;0.00;-0.20;-0.00;0.31;0.10
98.56;-0.20;0.00;-0.20;-0.00;0.31;0.10
98.60;-0.20;0.00;-0.20;-0.00;0.32;0.10
98.64;-0.20;0.00;-0.20;-0.00;0.32;0.10
98.68;-0.20;0.00;-0.20;-0.00;0.32;0.10
98.72;-0.20;0.00;-0.20;-0.00;0.32;0.10
98.76;-0.20;0.00;-0.20;-0.00;0.33;0.10
98.80;-0.20;0.00;-0.20;-0.00;0.33;0.10
98.84;-0.20;0.00;-0.20;-0.00;0.33;0.10
98.88;-0.20;0.00;-0.20;-0.00;0.33;0.10
98.92;-0.20;0.00;-0.20;-0.00;0.33;0.10
98.96;-0.20;0.00;-0.20;-0.00;0.33;0.10
99.00;-0.20;0.00;-0.20;-0.00;0.33;0.09
99.04;-0.20;0.00;-0.20;-0.00;0.33;0.09
99.08;-0.20;0.00;-0.20;-0.00;0.33;0.09
99.12;-0.20;0.00;-0.20;-0.00;0.33;0.09
99.16;-0.20;0.00;-0.19;-0.00;0.34;0.09
99.20;-0.19;0.00;-0.19;-0.00;0.34;0.09
99.24;-0.19;0.00;-0.19;-0.00;0.34;0.09
99.28;-0.18;0.00;-0.19;-0.00;0.34;0.09
99.32;-0.18;0.00;-0.19;-0.00;0.34;0.09
99.36;-0.18;0.00;-0.19;-0.00;0.34;0.09
99.40;-0.18;0.00;-0.19;-0.00;0.34;0.09
99.44;-0.18;0.00;-0.19;-0.00;0.34;0.09
99.48;-0.18;0.00;-0.19;-0.00;0.34;0.09
99.52;-0.18;0.00;-0.19;-0.00;0.34;0.09
99.56;-0.18;0.00;-0.18;-0.00;0.34;0.09
99.60;-0.18;0.00;-0.18;-0.00;0.34;0.09
99.64;-0.17;0.00;-0.18;-0.00;0.34;0.09
99.68;-0.17;0.00;-0.18;-0.00;0.34;0.09
99.72;-0.17;0.00;-0.18;-0.00;0.34;0.09
99.76;-0.17;0.00;-0.18;-0.00;0.34;0.09
99.80;-0.17;0.00;-0.18;-0.00;0.34;0.09
99.84;-0.16;0.00;-0.18;-0.00;0.34;0.09
99.88;-0.16;0.00;-0.18;-0.00;0.34;0.09
99.92;-0.16;0.00;-0.18;-0.00;0.34;0.09
99.96;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.00;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.04;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.08;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.12;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.16;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.20;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.24;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.28;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.32;-0.16;0.00;-0.18;-0.00;0.34;0.09
100.36;-0.16;0.00;-0.18;-0.00;0.35;0.09
100.40;-0.16;0.00;-0.18;-0.00;0.36;0.09
100.44;-0.16;0.00;-0.18;-0.00;0.36;0.09
100.48;-0.16;0.00;-0.18;-0.00;0.36;0.08
100.52;-0.16;0.00;-0.18;-0.00;0.37;0.08
100.56;-0.16;0.00;-0.17;-0.00;0.37;0.08
100.60;-0.16;0.00;-0.17;-0.00;0.37;0.08
100.64;-0.16;0.00;-0.17;-0.00;0.37;0.08
100.68;-0.16;0.00;-0.17;-0.00;0.37;0.08
100.72;-0.16;0.00;-0.17;-0.00;0.37;0.08
100.76;-0.16;0.00;-0.17;-0.00;0.37;0.08
100.80;-0.16;0.00;-0.17;-0.00;0.37;0.08
100.84;-0.16;0.00;-0.16;-0.00;0.37;0.08
100.88;-0.16;0.00;-0.16;-0.00;0.37;0.08
100.92;-0.16;0.00;-0.16;-0.00;0.37;0.08
100.96;-0.17;0.00;-0.16;-0.00;0.37;0.08
101.00;-0.17;0.00;-0.16;-0.00;0.37;0.08
101.04;-0.17;0.00;-0.16;-0.00;0.37;0.08
101.08;-0.17;0.00;-0.16;-0.00;0.37;0.08
101.12;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.16;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.20;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.24;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.28;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.32;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.36;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.40;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.44;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.48;-0.17;0.00;-0.15;-0.00;0.37;0.08
101.52;-0.17;0.00;-0.14;-0.00;0.37;0.08
101.56;-0.17;0.00;-0.14;-0.00;0.37;0.08
101.60;-0.17;0.00;-0.14;-0.00;0.37;0.08
101.64;-0.17;0.00;-0.14;-0.00;0.37;0.08
101.68;-0.17;0.00;-0.14;-0.00;0.37;0.08
101.72;-0.17;0.00;-0.14;-0.00;0.37;0.08
101.76;-0.17;0.00;-0.13;-0.00;0.37;0.08
101.80;-0.17;0.00;-0.12;-0.00;0.37;0.08
101.84;-0.17;0.00;-0.11;-0.00;0.37;0.08
101.88;-0.17;0.00;-0.11;-0.00;0.37;0.07
101.92;-0.17;0.00;-0.11;-0.00;0.37;0.07
101.96;-0.17;0.00;-0.11;-0.00;0.37;0.07
102.00;-0.17;0.00;-0.11;-0.00;0.37;0.07
102.04;-0.17;0.00;-0.11;-0.00;0.37;0.07
102.08;-0.17;0.00;-0.10;-0.00;0.37;0.07
102.12;-0.17;0.00;-0.10;-0.00;0.37;0.06
102.16;-0.17;0.00;-0.10;-0.00;0.37;0.06
