time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes
86.72;0.07;0.11;-0.16;-0.12;0.17;0.09;0.02666666666666667;1
86.76;0.07;0.11;-0.16;-0.12;0.18;0.09;0.028333333333333332;1
86.8;0.07;0.11;-0.16;-0.12;0.18;0.09;0.028333333333333332;1
86.84;0.07;0.1;-0.16;-0.11;0.18;0.09;0.028333333333333332;1
86.88;0.07;0.1;-0.16;-0.11;0.18;0.09;0.028333333333333332;1
86.92;0.07;0.09;-0.16;-0.11;0.18;0.09;0.02666666666666666;1
86.96;0.07;0.09;-0.16;-0.11;0.18;0.09;0.02666666666666666;1
87.0;0.06;0.09;-0.16;-0.11;0.18;0.09;0.024999999999999994;1
87.04;0.06;0.09;-0.16;-0.11;0.18;0.09;0.024999999999999994;1
87.08;0.05;0.09;-0.16;-0.11;0.18;0.09;0.02333333333333333;1
87.12;0.05;0.09;-0.16;-0.1;0.18;0.09;0.024999999999999998;1
87.16;0.04;0.09;-0.16;-0.1;0.18;0.09;0.02333333333333333;1
87.2;0.03;0.09;-0.16;-0.1;0.18;0.09;0.021666666666666664;1
87.24;0.02;0.09;-0.16;-0.1;0.18;0.09;0.019999999999999993;1
87.28;0.02;0.08;-0.16;-0.1;0.18;0.09;0.01833333333333333;1
87.32;0.01;0.08;-0.16;-0.1;0.18;0.09;0.016666666666666663;1
87.36;0.01;0.07;-0.16;-0.1;0.18;0.09;0.015;1
87.4;0.01;0.07;-0.16;-0.09;0.18;0.09;0.016666666666666666;1
87.44;0.01;0.07;-0.16;-0.09;0.18;0.09;0.016666666666666666;1
87.48;0.01;0.07;-0.16;-0.09;0.18;0.09;0.016666666666666666;1
87.52;0.01;0.07;-0.16;-0.09;0.17;0.09;0.015000000000000005;1
87.56;0.02;0.07;-0.16;-0.09;0.16;0.09;0.015000000000000005;1
87.6;0.02;0.07;-0.16;-0.09;0.15;0.09;0.013333333333333336;1
87.64;0.02;0.07;-0.16;-0.09;0.12;0.09;0.008333333333333337;1
87.68;0.02;0.07;-0.16;-0.09;0.11;0.09;0.0066666666666666706;1
87.72;0.02;0.07;-0.16;-0.09;0.09;0.09;0.003333333333333336;1
87.76;0.03;0.07;-0.16;-0.09;0.09;0.09;0.005;1
87.8;0.04;0.07;-0.16;-0.09;0.08;0.09;0.005000000000000002;1
87.84;0.06;0.07;-0.16;-0.09;0.08;0.09;0.008333333333333333;1
87.88;0.08;0.07;-0.16;-0.09;0.08;0.09;0.01166666666666667;1
87.92;0.1;0.07;-0.16;-0.09;0.08;0.09;0.015000000000000001;1
87.96;0.13;0.07;-0.16;-0.09;0.08;0.09;0.02;1
88.0;0.14;0.07;-0.16;-0.09;0.08;0.09;0.021666666666666667;1
88.04;0.14;0.07;-0.16;-0.09;0.08;0.09;0.021666666666666667;1
88.08;0.15;0.07;-0.16;-0.09;0.08;0.09;0.023333333333333334;1
88.12;0.15;0.07;-0.16;-0.09;0.08;0.09;0.023333333333333334;1
88.16;0.15;0.07;-0.16;-0.09;0.08;0.09;0.023333333333333334;1
88.2;0.15;0.07;-0.16;-0.09;0.08;0.09;0.023333333333333334;1
88.24;0.16;0.07;-0.16;-0.09;0.08;0.09;0.025000000000000005;1
88.28;0.16;0.07;-0.17;-0.09;0.08;0.09;0.023333333333333334;1
88.32;0.17;0.07;-0.17;-0.09;0.08;0.09;0.025000000000000005;1
88.36;0.17;0.07;-0.17;-0.09;0.08;0.09;0.025000000000000005;1
88.4;0.18;0.07;-0.17;-0.09;0.08;0.09;0.02666666666666666;1
88.44;0.18;0.07;-0.17;-0.09;0.08;0.09;0.02666666666666666;1
88.48;0.18;0.07;-0.17;-0.09;0.08;0.09;0.02666666666666666;1
88.52;0.18;0.07;-0.17;-0.09;0.08;0.09;0.02666666666666666;1
88.56;0.18;0.07;-0.17;-0.09;0.08;0.09;0.02666666666666666;1
88.6;0.18;0.07;-0.17;-0.09;0.08;0.09;0.02666666666666666;1
88.64;0.18;0.07;-0.17;-0.09;0.07;0.09;0.024999999999999998;1
88.68;0.18;0.07;-0.17;-0.09;0.07;0.09;0.024999999999999998;1
88.72;0.18;0.07;-0.17;-0.09;0.06;0.09;0.02333333333333333;1
88.76;0.18;0.07;-0.17;-0.09;0.06;0.09;0.02333333333333333;1
88.8;0.18;0.07;-0.17;-0.09;0.05;0.09;0.021666666666666667;1
88.84;0.18;0.07;-0.17;-0.09;0.05;0.09;0.021666666666666667;1
88.88;0.18;0.07;-0.17;-0.09;0.05;0.09;0.021666666666666667;1
88.92;0.18;0.07;-0.17;-0.09;0.05;0.09;0.021666666666666667;1
88.96;0.18;0.07;-0.17;-0.09;0.05;0.09;0.021666666666666667;1
89.0;0.19;0.07;-0.17;-0.09;0.05;0.09;0.023333333333333334;1
89.04;0.2;0.07;-0.17;-0.09;0.05;0.09;0.025000000000000005;1
89.08;0.2;0.07;-0.17;-0.09;0.05;0.09;0.025000000000000005;1
89.12;0.2;0.07;-0.17;-0.09;0.06;0.09;0.02666666666666667;1
89.16;0.2;0.07;-0.17;-0.09;0.07;0.09;0.028333333333333335;1
89.2;0.2;0.07;-0.17;-0.09;0.08;0.09;0.03;1
89.24;0.2;0.07;-0.17;-0.09;0.09;0.09;0.03166666666666667;1
89.28;0.2;0.07;-0.17;-0.09;0.1;0.09;0.03333333333333333;1
89.32;0.2;0.08;-0.17;-0.09;0.11;0.09;0.03666666666666667;1
89.36;0.2;0.08;-0.17;-0.09;0.11;0.09;0.03666666666666667;1
89.4;0.2;0.09;-0.17;-0.09;0.11;0.1;0.04;1
89.44;0.2;0.09;-0.17;-0.09;0.11;0.1;0.04;1
89.48;0.2;0.1;-0.17;-0.09;0.11;0.1;0.041666666666666664;1
89.52;0.2;0.1;-0.17;-0.08;0.11;0.1;0.043333333333333335;1
89.56;0.2;0.1;-0.17;-0.08;0.11;0.11;0.045000000000000005;1
89.6;0.2;0.11;-0.17;-0.08;0.11;0.11;0.04666666666666666;1
89.64;0.2;0.11;-0.17;-0.08;0.11;0.11;0.04666666666666666;1
89.68;0.2;0.11;-0.17;-0.08;0.11;0.11;0.04666666666666666;1
89.72;0.2;0.11;-0.17;-0.08;0.12;0.11;0.04833333333333333;1
89.76;0.2;0.12;-0.17;-0.08;0.12;0.11;0.049999999999999996;1
89.8;0.2;0.12;-0.17;-0.08;0.12;0.11;0.049999999999999996;1
89.84;0.2;0.12;-0.17;-0.08;0.12;0.11;0.049999999999999996;1
89.88;0.2;0.12;-0.17;-0.08;0.12;0.11;0.049999999999999996;1
89.92;0.2;0.13;-0.17;-0.07;0.12;0.11;0.05333333333333334;1
89.96;0.2;0.13;-0.17;-0.07;0.12;0.11;0.05333333333333334;1
90.0;0.2;0.14;-0.17;-0.07;0.12;0.11;0.055;1
90.04;0.2;0.14;-0.17;-0.07;0.12;0.12;0.056666666666666664;1
90.08;0.2;0.14;-0.17;-0.07;0.12;0.12;0.056666666666666664;1
90.12;0.2;0.14;-0.17;-0.07;0.13;0.12;0.05833333333333333;1
90.16;0.2;0.14;-0.17;-0.07;0.14;0.12;0.06;1
90.2;0.2;0.14;-0.17;-0.07;0.14;0.12;0.06;1
90.24;0.2;0.14;-0.17;-0.07;0.14;0.12;0.06;1
90.28;0.2;0.14;-0.17;-0.07;0.14;0.12;0.06;1
90.32;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.36;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.4;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.44;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.48;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.52;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.56;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.6;0.2;0.15;-0.17;-0.07;0.14;0.12;0.06166666666666667;1
90.64;0.2;0.15;-0.18;-0.07;0.14;0.12;0.06;1
90.68;0.2;0.15;-0.18;-0.07;0.14;0.12;0.06;1
90.72;0.2;0.15;-0.18;-0.07;0.14;0.12;0.06;1
90.76;0.2;0.15;-0.18;-0.07;0.14;0.12;0.06;1
90.8;0.2;0.15;-0.18;-0.07;0.14;0.12;0.06;1
90.84;0.2;0.15;-0.18;-0.07;0.14;0.12;0.06;1
90.88;0.2;0.15;-0.19;-0.07;0.15;0.12;0.06;1
90.92;0.2;0.15;-0.2;-0.07;0.15;0.12;0.05833333333333333;1
90.96;0.2;0.15;-0.2;-0.07;0.15;0.12;0.05833333333333333;1
91.0;0.2;0.16;-0.2;-0.07;0.15;0.12;0.06;1
91.04;0.2;0.16;-0.2;-0.07;0.15;0.12;0.06;1
91.08;0.2;0.16;-0.2;-0.07;0.15;0.12;0.06;1
91.12;0.2;0.17;-0.2;-0.07;0.15;0.12;0.06166666666666667;1
91.16;0.2;0.17;-0.2;-0.07;0.15;0.12;0.06166666666666667;1
91.2;0.2;0.17;-0.17;-0.07;0.15;0.12;0.06666666666666667;1
91.24;0.2;0.17;-0.12;-0.07;0.15;0.12;0.075;1
91.28;0.2;0.18;-0.01;-0.07;0.15;0.12;0.09499999999999999;1
91.32;0.2;0.18;0.04;-0.07;0.15;0.12;0.10333333333333333;1
91.36;0.2;0.18;0.08;-0.07;0.15;0.12;0.11;1
91.4;0.2;0.18;0.13;-0.07;0.15;0.12;0.11833333333333333;1
91.44;0.21;0.18;0.17;-0.07;0.15;0.12;0.12666666666666668;1
91.48;0.21;0.18;0.18;-0.07;0.15;0.12;0.12833333333333333;1
91.52;0.21;0.18;0.19;-0.07;0.15;0.12;0.13;1
91.56;0.21;0.18;0.2;-0.07;0.15;0.12;0.13166666666666668;1
91.6;0.21;0.18;0.21;-0.07;0.15;0.12;0.13333333333333333;1
91.64;0.21;0.18;0.23;-0.07;0.15;0.12;0.1366666666666667;1
91.68;0.21;0.18;0.24;-0.07;0.15;0.12;0.13833333333333334;1
91.72;0.21;0.18;0.24;-0.07;0.15;0.12;0.13833333333333334;1
91.76;0.21;0.18;0.24;-0.07;0.15;0.12;0.13833333333333334;1
91.8;0.21;0.18;0.24;-0.07;0.15;0.12;0.13833333333333334;1
91.84;0.21;0.18;0.25;-0.07;0.15;0.12;0.14;1
91.88;0.21;0.18;0.25;-0.07;0.15;0.12;0.14;1
91.92;0.21;0.18;0.26;-0.07;0.15;0.12;0.1416666666666667;1
91.96;0.21;0.18;0.26;-0.07;0.15;0.12;0.1416666666666667;1
92.0;0.21;0.18;0.26;-0.07;0.15;0.12;0.1416666666666667;1
92.04;0.21;0.18;0.27;-0.07;0.15;0.12;0.14333333333333334;1
92.08;0.21;0.18;0.27;-0.07;0.15;0.12;0.14333333333333334;1
92.12;0.21;0.18;0.27;-0.07;0.15;0.12;0.14333333333333334;1
92.16;0.21;0.18;0.28;-0.07;0.15;0.12;0.14500000000000002;1
92.2;0.22;0.18;0.28;-0.07;0.15;0.12;0.1466666666666667;1
92.24;0.22;0.18;0.29;-0.07;0.15;0.12;0.14833333333333332;1
92.28;0.22;0.18;0.29;-0.07;0.15;0.12;0.14833333333333332;1
92.32;0.22;0.18;0.31;-0.07;0.15;0.12;0.15166666666666664;1
92.36;0.22;0.18;0.31;-0.07;0.15;0.12;0.15166666666666664;1
92.4;0.22;0.18;0.32;-0.07;0.15;0.12;0.15333333333333332;1
92.44;0.22;0.18;0.32;-0.07;0.15;0.12;0.15333333333333332;1
92.48;0.22;0.18;0.33;-0.07;0.15;0.12;0.155;1
92.52;0.22;0.18;0.33;-0.07;0.14;0.12;0.15333333333333332;1
92.56;0.22;0.18;0.34;-0.07;0.14;0.12;0.155;1
92.6;0.22;0.18;0.34;-0.07;0.13;0.12;0.15333333333333332;1
92.64;0.22;0.18;0.34;-0.07;0.12;0.12;0.15166666666666664;1
92.68;0.22;0.18;0.34;-0.07;0.12;0.12;0.15166666666666664;1
92.72;0.22;0.18;0.35;-0.07;0.12;0.12;0.15333333333333332;1
92.76;0.22;0.18;0.35;-0.07;0.11;0.12;0.15166666666666664;1
92.8;0.22;0.18;0.36;-0.07;0.11;0.12;0.15333333333333332;1
92.84;0.22;0.18;0.36;-0.07;0.1;0.12;0.15166666666666664;1
92.88;0.22;0.18;0.36;-0.07;0.09;0.12;0.15;1
92.92;0.22;0.18;0.36;-0.07;0.09;0.12;0.15;1
92.96;0.22;0.18;0.36;-0.07;0.08;0.12;0.14833333333333332;1
93.0;0.22;0.18;0.36;-0.07;0.08;0.12;0.14833333333333332;1
93.04;0.23;0.18;0.36;-0.07;0.08;0.12;0.15;1
93.08;0.23;0.18;0.36;-0.07;0.08;0.12;0.15;1
93.12;0.23;0.18;0.36;-0.07;0.08;0.12;0.15;1
93.16;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.2;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.24;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.28;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.32;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.36;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.4;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.44;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.48;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.52;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.56;0.23;0.18;0.36;-0.07;0.07;0.12;0.14833333333333334;1
93.6;0.23;0.18;0.35;-0.07;0.07;0.12;0.14666666666666667;1
93.64;0.23;0.18;0.35;-0.07;0.07;0.12;0.14666666666666667;1
93.68;0.23;0.18;0.35;-0.07;0.06;0.12;0.145;1
93.72;0.23;0.18;0.35;-0.07;0.04;0.12;0.14166666666666666;1
93.76;0.23;0.18;0.35;-0.07;0.04;0.12;0.14166666666666666;1
93.8;0.23;0.18;0.35;-0.07;0.02;0.12;0.13833333333333334;1
93.84;0.23;0.18;0.35;-0.07;0.0;0.12;0.13499999999999998;1
93.88;0.23;0.18;0.35;-0.07;-0.01;0.12;0.13333333333333333;1
93.92;0.23;0.18;0.35;-0.07;-0.01;0.12;0.13333333333333333;1
93.96;0.23;0.18;0.35;-0.07;-0.01;0.12;0.13333333333333333;1
94.0;0.23;0.18;0.35;-0.07;-0.01;0.12;0.13333333333333333;1
94.04;0.23;0.18;0.35;-0.07;-0.01;0.12;0.13333333333333333;1
94.08;0.22;0.18;0.35;-0.07;-0.01;0.12;0.13166666666666665;1
94.12;0.2;0.18;0.34;-0.07;-0.01;0.12;0.12666666666666665;1
94.16;0.2;0.18;0.34;-0.07;-0.01;0.12;0.12666666666666665;1
94.2;0.19;0.17;0.34;-0.07;-0.01;0.12;0.12333333333333331;1
94.24;0.18;0.17;0.33;-0.07;-0.01;0.12;0.11999999999999998;1
94.28;0.18;0.16;0.32;-0.07;-0.01;0.12;0.11666666666666664;1
94.32;0.17;0.15;0.32;-0.07;-0.01;0.12;0.11333333333333334;1
94.36;0.15;0.15;0.32;-0.07;-0.01;0.12;0.11;1
94.4;0.13;0.13;0.32;-0.07;-0.01;0.12;0.10333333333333333;1
94.44;0.11;0.12;0.32;-0.07;0.0;0.12;0.10000000000000002;1
94.48;0.08;0.11;0.32;-0.06;0.01;0.12;0.09666666666666668;1
94.52;0.07;0.1;0.32;-0.06;0.01;0.12;0.09333333333333334;1
94.56;0.05;0.09;0.32;-0.06;0.02;0.12;0.09000000000000001;1
94.6;0.04;0.08;0.31;-0.05;0.02;0.12;0.08666666666666667;1
94.64;0.03;0.07;0.31;-0.03;0.02;0.12;0.08666666666666667;1
94.68;0.02;0.07;0.3;0.01;0.02;0.12;0.09000000000000001;1
94.72;0.02;0.06;0.29;0.02;0.02;0.12;0.08833333333333333;1
94.76;0.01;0.06;0.29;0.02;0.02;0.12;0.08666666666666667;1
94.8;0.0;0.06;0.28;0.02;0.02;0.12;0.08333333333333333;1
94.84;0.0;0.06;0.27;0.02;0.02;0.12;0.08166666666666668;1
94.88;-0.01;0.06;0.27;0.02;0.02;0.12;0.08;1
94.92;-0.01;0.06;0.27;0.02;0.01;0.12;0.07833333333333334;1
94.96;-0.01;0.05;0.26;0.02;0.01;0.12;0.075;1
95.0;-0.01;0.05;0.25;0.03;0.01;0.12;0.075;1
95.04;-0.02;0.05;0.25;0.03;0.01;0.12;0.07333333333333335;1
95.08;-0.02;0.04;0.25;0.03;0.01;0.12;0.07166666666666667;1
95.12;-0.02;0.04;0.24;0.03;0.01;0.12;0.07;1
95.16;-0.02;0.04;0.24;0.03;0.01;0.12;0.07;1
95.2;-0.02;0.03;0.24;0.03;0.01;0.12;0.06833333333333334;1
95.24;-0.02;0.03;0.24;0.03;0.01;0.12;0.06833333333333334;1
95.28;-0.02;0.02;0.24;0.04;0.01;0.12;0.06833333333333333;1
95.32;-0.02;0.02;0.24;0.06;0.02;0.12;0.07333333333333333;1
95.36;-0.02;0.02;0.24;0.06;0.03;0.12;0.075;1
95.4;-0.02;0.02;0.24;0.06;0.04;0.12;0.07666666666666666;1
95.44;-0.02;0.02;0.24;0.07;0.05;0.12;0.08;1
95.48;-0.02;0.01;0.24;0.07;0.05;0.12;0.07833333333333332;1
95.52;-0.02;0.01;0.24;0.07;0.05;0.12;0.07833333333333332;1
95.56;-0.02;0.01;0.24;0.08;0.05;0.12;0.08;1
95.6;-0.02;0.01;0.24;0.08;0.05;0.12;0.08;1
95.64;-0.02;0.01;0.24;0.09;0.05;0.12;0.08166666666666665;1
95.68;-0.02;0.02;0.24;0.09;0.05;0.12;0.08333333333333333;1
95.72;-0.02;0.03;0.24;0.09;0.05;0.12;0.085;1
95.76;-0.02;0.05;0.24;0.09;0.05;0.12;0.08833333333333333;1
95.8;-0.02;0.09;0.24;0.1;0.05;0.12;0.09666666666666668;1
95.84;-0.02;0.1;0.24;0.1;0.05;0.12;0.09833333333333334;1
95.88;-0.02;0.11;0.24;0.1;0.06;0.12;0.10166666666666664;1
95.92;-0.02;0.11;0.24;0.1;0.07;0.12;0.10333333333333332;1
95.96;-0.02;0.12;0.24;0.1;0.07;0.12;0.105;1
96.0;-0.02;0.12;0.24;0.1;0.08;0.12;0.10666666666666665;1
96.04;-0.02;0.12;0.24;0.1;0.08;0.12;0.10666666666666665;1
96.08;-0.02;0.12;0.24;0.1;0.08;0.12;0.10666666666666665;1
96.12;-0.02;0.13;0.24;0.1;0.08;0.12;0.10833333333333332;1
96.16;-0.02;0.14;0.24;0.1;0.08;0.12;0.10999999999999999;1
96.2;-0.02;0.14;0.24;0.1;0.08;0.12;0.10999999999999999;1
96.24;-0.02;0.14;0.24;0.1;0.08;0.12;0.10999999999999999;1
96.28;-0.02;0.15;0.24;0.1;0.08;0.12;0.11166666666666665;1
96.32;-0.02;0.15;0.24;0.1;0.08;0.12;0.11166666666666665;1
96.36;-0.02;0.15;0.24;0.1;0.08;0.12;0.11166666666666665;1
96.4;-0.02;0.15;0.24;0.1;0.08;0.12;0.11166666666666665;1
96.44;-0.02;0.15;0.24;0.1;0.08;0.12;0.11166666666666665;1
96.48;-0.02;0.15;0.24;0.1;0.08;0.12;0.11166666666666665;1
96.52;-0.02;0.15;0.24;0.1;0.08;0.12;0.11166666666666665;1
96.56;-0.02;0.15;0.24;0.1;0.09;0.12;0.11333333333333333;1
96.6;-0.02;0.15;0.24;0.1;0.09;0.12;0.11333333333333333;1
96.64;-0.02;0.15;0.24;0.1;0.09;0.12;0.11333333333333333;1
96.68;-0.02;0.15;0.24;0.1;0.1;0.12;0.11499999999999999;1
96.72;-0.02;0.15;0.24;0.1;0.1;0.12;0.11499999999999999;1
96.76;-0.02;0.15;0.24;0.1;0.11;0.12;0.11666666666666665;1
96.8;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
96.84;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
96.88;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
96.92;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
96.96;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
97.0;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
97.04;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
97.08;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
97.12;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
97.16;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
97.2;-0.02;0.15;0.24;0.1;0.12;0.12;0.11833333333333333;1
97.24;-0.02;0.15;0.23;0.1;0.12;0.12;0.11666666666666665;1
97.28;-0.02;0.15;0.23;0.1;0.12;0.12;0.11666666666666665;1
97.32;-0.02;0.15;0.21;0.1;0.12;0.12;0.11333333333333333;1
97.36;-0.02;0.15;0.19;0.1;0.12;0.12;0.11;1
97.4;-0.03;0.15;0.15;0.1;0.12;0.12;0.10166666666666667;1
97.44;-0.03;0.15;0.11;0.1;0.12;0.12;0.09499999999999999;1
97.48;-0.03;0.15;0.08;0.1;0.12;0.12;0.09000000000000001;1
97.52;-0.03;0.15;0.05;0.1;0.12;0.12;0.085;1
97.56;-0.04;0.15;0.03;0.1;0.12;0.12;0.08;1
97.6;-0.04;0.15;0.02;0.1;0.12;0.12;0.07833333333333332;1
97.64;-0.04;0.15;0.0;0.1;0.12;0.12;0.075;1
97.68;-0.04;0.15;-0.01;0.1;0.12;0.12;0.07333333333333333;1
97.72;-0.04;0.15;-0.02;0.1;0.12;0.12;0.07166666666666667;1
97.76;-0.04;0.15;-0.02;0.1;0.12;0.12;0.07166666666666667;1
97.8;-0.04;0.15;-0.02;0.1;0.12;0.12;0.07166666666666667;1
97.84;-0.06;0.15;-0.03;0.1;0.12;0.12;0.06666666666666667;1
97.88;-0.06;0.15;-0.03;0.1;0.12;0.12;0.06666666666666667;1
97.92;-0.06;0.15;-0.04;0.1;0.12;0.12;0.065;1
97.96;-0.07;0.15;-0.04;0.1;0.12;0.12;0.06333333333333334;1
98.0;-0.07;0.15;-0.04;0.1;0.12;0.12;0.06333333333333334;1
98.04;-0.07;0.15;-0.05;0.1;0.12;0.12;0.06166666666666667;1
98.08;-0.07;0.15;-0.06;0.1;0.12;0.12;0.06;1
98.12;-0.07;0.15;-0.06;0.1;0.12;0.12;0.06;1
98.16;-0.08;0.15;-0.06;0.1;0.12;0.12;0.05833333333333333;1
98.2;-0.08;0.15;-0.06;0.1;0.12;0.12;0.05833333333333333;1
98.24;-0.09;0.15;-0.07;0.1;0.13;0.12;0.056666666666666664;1
98.28;-0.1;0.15;-0.07;0.09;0.13;0.12;0.05333333333333332;1
98.32;-0.11;0.15;-0.07;0.09;0.13;0.12;0.051666666666666666;1
98.36;-0.11;0.15;-0.07;0.09;0.13;0.12;0.051666666666666666;1
98.4;-0.12;0.15;-0.07;0.09;0.13;0.12;0.049999999999999996;1
98.44;-0.12;0.15;-0.07;0.09;0.13;0.12;0.049999999999999996;1
98.48;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.52;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.56;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.6;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.64;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.68;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.72;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.76;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.8;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.84;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.88;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.92;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
98.96;-0.13;0.15;-0.07;0.09;0.13;0.12;0.04833333333333333;1
99.0;-0.13;0.15;-0.07;0.08;0.13;0.12;0.04666666666666666;1
99.04;-0.13;0.15;-0.07;0.08;0.13;0.12;0.04666666666666666;1
99.08;-0.13;0.15;-0.07;0.08;0.13;0.12;0.04666666666666666;1
99.12;-0.13;0.15;-0.07;0.08;0.13;0.12;0.04666666666666666;1
99.16;-0.13;0.15;-0.07;0.08;0.14;0.12;0.04833333333333333;1
99.2;-0.13;0.15;-0.07;0.08;0.14;0.12;0.04833333333333333;1
99.24;-0.13;0.15;-0.07;0.08;0.14;0.12;0.04833333333333333;1
99.28;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.32;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.36;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.4;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.44;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.48;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.52;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.56;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.6;-0.13;0.15;-0.07;0.08;0.15;0.12;0.049999999999999996;1
99.64;-0.13;0.16;-0.07;0.08;0.15;0.12;0.051666666666666666;1
99.68;-0.13;0.16;-0.07;0.08;0.15;0.12;0.051666666666666666;1
99.72;-0.13;0.16;-0.07;0.08;0.15;0.12;0.051666666666666666;1
99.76;-0.13;0.16;-0.07;0.08;0.14;0.12;0.049999999999999996;1
99.8;-0.13;0.16;-0.07;0.08;0.14;0.12;0.049999999999999996;1
99.84;-0.13;0.16;-0.07;0.08;0.13;0.12;0.04833333333333333;1
99.88;-0.13;0.16;-0.07;0.08;0.12;0.12;0.04666666666666666;1
99.92;-0.13;0.16;-0.07;0.08;0.12;0.12;0.04666666666666666;1
99.96;-0.13;0.16;-0.07;0.08;0.12;0.12;0.04666666666666666;1
100.0;-0.13;0.16;-0.07;0.08;0.11;0.12;0.045000000000000005;1
100.04;-0.13;0.16;-0.07;0.08;0.09;0.12;0.041666666666666664;1
100.08;-0.12;0.16;-0.07;0.08;0.08;0.12;0.041666666666666664;1
100.12;-0.12;0.16;-0.07;0.08;0.07;0.12;0.04;1
100.16;-0.12;0.16;-0.07;0.08;0.06;0.12;0.03833333333333333;1
100.2;-0.12;0.16;-0.07;0.08;0.05;0.12;0.03666666666666667;1
100.24;-0.12;0.16;-0.07;0.08;0.04;0.12;0.034999999999999996;1
100.28;-0.12;0.16;-0.08;0.08;0.03;0.12;0.03166666666666667;1
100.32;-0.12;0.16;-0.08;0.09;0.02;0.12;0.03166666666666667;1
100.36;-0.12;0.16;-0.11;0.09;0.01;0.12;0.024999999999999998;1
100.4;-0.12;0.16;-0.14;0.09;0.01;0.12;0.019999999999999997;1
100.44;-0.12;0.16;-0.17;0.09;0.0;0.12;0.01333333333333333;1
100.48;-0.12;0.16;-0.21;0.1;0.0;0.12;0.008333333333333337;1
100.52;-0.12;0.16;-0.21;0.1;0.0;0.12;0.008333333333333337;1
100.56;-0.12;0.16;-0.22;0.1;0.0;0.11;0.005000000000000002;1
100.6;-0.12;0.16;-0.22;0.1;0.0;0.11;0.005000000000000002;1
100.64;-0.12;0.16;-0.22;0.1;0.01;0.11;0.006666666666666668;1
100.68;-0.12;0.16;-0.22;0.1;0.01;0.11;0.006666666666666668;1
