time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
47.32;0.19;0.20;-0.09;-0.23;0.26;0.04
47.36;0.19;0.20;-0.08;-0.23;0.26;0.04
47.40;0.19;0.20;-0.06;-0.23;0.26;0.04
47.44;0.19;0.20;-0.03;-0.23;0.26;0.05
47.48;0.19;0.20;0.00;-0.23;0.26;0.05
47.52;0.19;0.20;0.04;-0.24;0.26;0.06
47.56;0.19;0.20;0.08;-0.24;0.26;0.06
47.60;0.19;0.21;0.08;-0.24;0.26;0.06
47.64;0.19;0.23;0.09;-0.24;0.26;0.07
47.68;0.19;0.25;0.12;-0.24;0.26;0.07
47.72;0.18;0.26;0.13;-0.25;0.26;0.08
47.76;0.18;0.27;0.14;-0.25;0.26;0.08
47.80;0.18;0.28;0.15;-0.25;0.26;0.08
47.84;0.18;0.29;0.16;-0.25;0.26;0.08
47.88;0.17;0.29;0.17;-0.25;0.26;0.09
47.92;0.17;0.29;0.17;-0.25;0.26;0.09
47.96;0.16;0.29;0.18;-0.25;0.26;0.09
48.00;0.16;0.29;0.18;-0.26;0.26;0.09
48.04;0.15;0.30;0.19;-0.26;0.26;0.09
48.08;0.15;0.30;0.19;-0.26;0.26;0.09
48.12;0.14;0.31;0.19;-0.26;0.26;0.09
48.16;0.13;0.31;0.19;-0.26;0.26;0.09
48.20;0.12;0.31;0.19;-0.26;0.26;0.09
48.24;0.12;0.32;0.19;-0.26;0.26;0.09
48.28;0.12;0.32;0.19;-0.26;0.26;0.09
48.32;0.11;0.32;0.19;-0.26;0.26;0.09
48.36;0.11;0.32;0.19;-0.26;0.26;0.09
48.40;0.11;0.32;0.19;-0.26;0.26;0.09
48.44;0.11;0.32;0.19;-0.26;0.26;0.09
48.48;0.10;0.32;0.19;-0.26;0.26;0.09
48.52;0.10;0.32;0.19;-0.26;0.26;0.09
48.56;0.10;0.32;0.19;-0.26;0.26;0.09
48.60;0.10;0.32;0.19;-0.26;0.26;0.09
48.64;0.10;0.32;0.19;-0.26;0.26;0.09
48.68;0.10;0.32;0.19;-0.26;0.26;0.09
48.72;0.10;0.32;0.19;-0.26;0.26;0.08
48.76;0.10;0.32;0.19;-0.26;0.26;0.08
48.80;0.10;0.32;0.19;-0.26;0.26;0.08
48.84;0.10;0.32;0.19;-0.26;0.26;0.07
48.88;0.08;0.32;0.19;-0.26;0.26;0.06
48.92;0.07;0.32;0.19;-0.26;0.26;0.06
48.96;0.06;0.32;0.19;-0.26;0.26;0.05
49.00;0.04;0.33;0.19;-0.26;0.26;0.04
49.04;0.02;0.33;0.19;-0.26;0.26;0.04
49.08;0.00;0.33;0.19;-0.26;0.26;0.04
49.12;0.00;0.33;0.19;-0.26;0.26;0.03
49.16;-0.01;0.33;0.19;-0.26;0.26;0.03
49.20;-0.01;0.34;0.19;-0.26;0.28;0.03
49.24;-0.01;0.34;0.19;-0.26;0.31;0.03
49.28;-0.01;0.34;0.19;-0.26;0.32;0.03
49.32;-0.01;0.34;0.19;-0.26;0.32;0.03
49.36;-0.02;0.34;0.19;-0.26;0.33;0.03
49.40;-0.02;0.35;0.19;-0.26;0.34;0.03
49.44;-0.02;0.35;0.19;-0.26;0.34;0.03
49.48;-0.02;0.35;0.19;-0.26;0.35;0.03
49.52;-0.02;0.35;0.20;-0.26;0.35;0.03
49.56;-0.03;0.35;0.21;-0.26;0.36;0.03
49.60;-0.03;0.35;0.22;-0.26;0.38;0.03
49.64;-0.03;0.35;0.22;-0.26;0.39;0.03
49.68;-0.04;0.35;0.22;-0.26;0.39;0.03
49.72;-0.05;0.35;0.22;-0.26;0.39;0.03
49.76;-0.05;0.35;0.22;-0.26;0.40;0.03
49.80;-0.05;0.35;0.22;-0.26;0.40;0.03
49.84;-0.06;0.35;0.22;-0.26;0.40;0.03
49.88;-0.06;0.35;0.22;-0.26;0.40;0.03
49.92;-0.07;0.35;0.22;-0.26;0.40;0.03
49.96;-0.08;0.34;0.22;-0.26;0.40;0.03
50.00;-0.09;0.34;0.22;-0.26;0.40;0.03
50.04;-0.10;0.34;0.21;-0.26;0.41;0.03
50.08;-0.10;0.34;0.21;-0.26;0.41;0.03
50.12;-0.10;0.34;0.21;-0.26;0.41;0.03
50.16;-0.10;0.34;0.20;-0.26;0.41;0.03
50.20;-0.10;0.34;0.20;-0.26;0.41;0.03
50.24;-0.11;0.34;0.20;-0.26;0.42;0.03
50.28;-0.11;0.34;0.20;-0.26;0.43;0.02
50.32;-0.11;0.34;0.20;-0.26;0.43;0.02
50.36;-0.12;0.34;0.20;-0.26;0.43;0.02
50.40;-0.12;0.34;0.20;-0.26;0.43;0.02
50.44;-0.12;0.34;0.20;-0.26;0.43;0.02
50.48;-0.12;0.34;0.20;-0.26;0.43;0.03
50.52;-0.11;0.34;0.20;-0.26;0.43;0.03
50.56;-0.10;0.34;0.22;-0.26;0.43;0.04
50.60;-0.07;0.34;0.23;-0.26;0.43;0.04
50.64;-0.04;0.34;0.24;-0.26;0.43;0.04
50.68;0.01;0.34;0.25;-0.26;0.43;0.05
50.72;0.04;0.35;0.25;-0.26;0.43;0.05
50.76;0.07;0.35;0.26;-0.26;0.43;0.05
50.80;0.08;0.36;0.27;-0.26;0.43;0.05
50.84;0.10;0.36;0.28;-0.26;0.43;0.06
50.88;0.12;0.36;0.28;-0.26;0.43;0.06
50.92;0.14;0.37;0.29;-0.27;0.43;0.06
50.96;0.17;0.37;0.29;-0.27;0.43;0.06
51.00;0.19;0.38;0.29;-0.27;0.43;0.06
51.04;0.21;0.38;0.30;-0.27;0.43;0.06
51.08;0.23;0.38;0.30;-0.27;0.43;0.06
51.12;0.23;0.38;0.30;-0.28;0.43;0.06
51.16;0.25;0.39;0.31;-0.28;0.43;0.06
51.20;0.25;0.39;0.32;-0.28;0.43;0.07
51.24;0.26;0.39;0.32;-0.28;0.43;0.07
51.28;0.26;0.39;0.32;-0.28;0.43;0.07
51.32;0.27;0.39;0.32;-0.28;0.43;0.07
51.36;0.28;0.39;0.32;-0.28;0.43;0.07
51.40;0.29;0.40;0.32;-0.28;0.43;0.07
51.44;0.30;0.40;0.32;-0.28;0.43;0.07
51.48;0.31;0.40;0.32;-0.28;0.43;0.08
51.52;0.32;0.40;0.32;-0.28;0.43;0.08
51.56;0.32;0.40;0.32;-0.28;0.43;0.08
51.60;0.32;0.40;0.32;-0.28;0.44;0.08
51.64;0.32;0.40;0.32;-0.28;0.44;0.08
51.68;0.32;0.40;0.32;-0.28;0.44;0.08
51.72;0.32;0.40;0.32;-0.28;0.44;0.08
51.76;0.32;0.40;0.32;-0.28;0.44;0.08
51.80;0.32;0.40;0.32;-0.28;0.44;0.08
51.84;0.32;0.40;0.32;-0.28;0.44;0.08
51.88;0.32;0.40;0.32;-0.28;0.44;0.08
51.92;0.32;0.40;0.32;-0.28;0.44;0.08
51.96;0.32;0.40;0.32;-0.28;0.44;0.09
52.00;0.32;0.40;0.32;-0.28;0.44;0.09
52.04;0.32;0.40;0.32;-0.28;0.44;0.09
52.08;0.32;0.40;0.32;-0.28;0.44;0.09
52.12;0.32;0.40;0.32;-0.28;0.46;0.09
52.16;0.32;0.40;0.32;-0.28;0.47;0.09
52.20;0.32;0.40;0.32;-0.28;0.47;0.09
52.24;0.32;0.40;0.32;-0.28;0.48;0.09
52.28;0.32;0.40;0.32;-0.28;0.49;0.09
52.32;0.32;0.40;0.32;-0.28;0.50;0.09
52.36;0.32;0.40;0.32;-0.28;0.51;0.09
52.40;0.32;0.40;0.32;-0.28;0.52;0.09
52.44;0.32;0.40;0.32;-0.28;0.52;0.09
52.48;0.32;0.40;0.32;-0.28;0.52;0.09
52.52;0.32;0.40;0.32;-0.28;0.52;0.09
52.56;0.32;0.40;0.31;-0.28;0.52;0.09
52.60;0.32;0.40;0.31;-0.28;0.52;0.09
52.64;0.32;0.40;0.30;-0.28;0.52;0.09
52.68;0.32;0.40;0.30;-0.28;0.52;0.09
52.72;0.32;0.40;0.30;-0.28;0.52;0.09
52.76;0.32;0.40;0.29;-0.28;0.52;0.09
52.80;0.32;0.40;0.29;-0.28;0.52;0.09
52.84;0.31;0.39;0.29;-0.28;0.52;0.09
52.88;0.31;0.39;0.29;-0.28;0.52;0.09
52.92;0.31;0.38;0.28;-0.28;0.52;0.09
52.96;0.31;0.38;0.27;-0.28;0.52;0.09
53.00;0.30;0.38;0.27;-0.28;0.52;0.09
53.04;0.30;0.38;0.27;-0.28;0.52;0.09
53.08;0.30;0.38;0.27;-0.28;0.52;0.09
53.12;0.30;0.38;0.26;-0.28;0.52;0.09
53.16;0.29;0.38;0.26;-0.28;0.52;0.09
53.20;0.29;0.38;0.26;-0.28;0.52;0.09
53.24;0.28;0.38;0.25;-0.28;0.52;0.09
53.28;0.28;0.38;0.25;-0.28;0.52;0.09
53.32;0.28;0.38;0.25;-0.28;0.52;0.09
53.36;0.28;0.37;0.24;-0.28;0.52;0.09
53.40;0.27;0.37;0.24;-0.28;0.52;0.09
53.44;0.27;0.37;0.23;-0.28;0.52;0.09
53.48;0.27;0.36;0.23;-0.28;0.52;0.09
53.52;0.27;0.36;0.23;-0.28;0.52;0.09
53.56;0.27;0.36;0.23;-0.28;0.52;0.09
53.60;0.27;0.35;0.22;-0.28;0.52;0.09
53.64;0.26;0.35;0.22;-0.28;0.52;0.09
53.68;0.26;0.35;0.22;-0.28;0.52;0.09
53.72;0.26;0.35;0.22;-0.28;0.52;0.09
53.76;0.26;0.34;0.22;-0.28;0.52;0.09
53.80;0.26;0.34;0.21;-0.28;0.52;0.09
53.84;0.26;0.34;0.21;-0.28;0.52;0.09
53.88;0.25;0.33;0.21;-0.28;0.52;0.09
53.92;0.25;0.33;0.20;-0.28;0.52;0.09
53.96;0.25;0.33;0.20;-0.28;0.52;0.09
54.00;0.25;0.33;0.20;-0.28;0.52;0.09
54.04;0.24;0.32;0.19;-0.28;0.52;0.09
54.08;0.24;0.32;0.19;-0.28;0.52;0.09
54.12;0.24;0.31;0.19;-0.28;0.52;0.09
54.16;0.24;0.31;0.19;-0.28;0.52;0.09
54.20;0.24;0.31;0.19;-0.28;0.52;0.09
54.24;0.23;0.30;0.19;-0.28;0.52;0.09
54.28;0.23;0.30;0.18;-0.28;0.52;0.09
54.32;0.23;0.30;0.18;-0.28;0.52;0.09
54.36;0.23;0.30;0.18;-0.28;0.52;0.09
54.40;0.23;0.30;0.18;-0.28;0.52;0.09
54.44;0.23;0.30;0.18;-0.28;0.52;0.09
54.48;0.23;0.30;0.18;-0.28;0.52;0.09
54.52;0.23;0.30;0.18;-0.28;0.52;0.09
54.56;0.23;0.31;0.18;-0.28;0.52;0.09
54.60;0.23;0.31;0.18;-0.28;0.52;0.09
54.64;0.23;0.31;0.18;-0.28;0.52;0.09
54.68;0.23;0.31;0.18;-0.28;0.52;0.08
54.72;0.23;0.31;0.18;-0.28;0.52;0.08
54.76;0.23;0.30;0.18;-0.28;0.52;0.08
54.80;0.23;0.30;0.18;-0.28;0.52;0.08
54.84;0.23;0.30;0.17;-0.28;0.52;0.08
54.88;0.23;0.30;0.17;-0.28;0.52;0.08
54.92;0.23;0.30;0.17;-0.28;0.52;0.08
54.96;0.23;0.30;0.17;-0.28;0.51;0.08
55.00;0.23;0.30;0.17;-0.28;0.51;0.08
55.04;0.23;0.30;0.17;-0.28;0.51;0.08
55.08;0.23;0.30;0.17;-0.28;0.51;0.08
55.12;0.23;0.30;0.17;-0.28;0.51;0.08
55.16;0.23;0.31;0.17;-0.28;0.51;0.08
55.20;0.23;0.31;0.16;-0.28;0.51;0.08
55.24;0.23;0.31;0.16;-0.28;0.51;0.08
55.28;0.23;0.31;0.15;-0.28;0.51;0.08
55.32;0.23;0.31;0.15;-0.28;0.51;0.08
55.36;0.23;0.32;0.15;-0.28;0.51;0.08
55.40;0.23;0.32;0.15;-0.28;0.51;0.08
55.44;0.23;0.32;0.15;-0.29;0.51;0.08
55.48;0.23;0.32;0.15;-0.30;0.51;0.08
55.52;0.23;0.32;0.15;-0.33;0.51;0.08
55.56;0.23;0.32;0.15;-0.34;0.51;0.08
55.60;0.23;0.32;0.15;-0.34;0.51;0.08
55.64;0.23;0.32;0.15;-0.34;0.51;0.07
55.68;0.23;0.32;0.15;-0.35;0.51;0.07
55.72;0.23;0.32;0.12;-0.36;0.51;0.07
55.76;0.23;0.31;0.12;-0.37;0.51;0.07
55.80;0.23;0.31;0.12;-0.38;0.51;0.07
55.84;0.23;0.31;0.12;-0.38;0.51;0.07
55.88;0.23;0.31;0.12;-0.38;0.51;0.07
55.92;0.23;0.31;0.12;-0.39;0.51;0.06
55.96;0.23;0.31;0.12;-0.39;0.51;0.06
56.00;0.23;0.31;0.12;-0.40;0.51;0.06
56.04;0.23;0.31;0.12;-0.41;0.51;0.06
56.08;0.23;0.31;0.12;-0.42;0.49;0.05
56.12;0.23;0.30;0.12;-0.44;0.48;0.05
56.16;0.23;0.30;0.11;-0.48;0.46;0.05
56.20;0.23;0.30;0.10;-0.52;0.46;0.04
56.24;0.22;0.30;0.08;-0.54;0.45;0.04
56.28;0.18;0.30;0.05;-0.54;0.44;0.04
56.32;0.15;0.30;0.04;-0.54;0.43;0.04
56.36;0.13;0.30;0.04;-0.54;0.43;0.04
56.40;0.11;0.30;0.03;-0.54;0.42;0.04
56.44;0.07;0.30;0.03;-0.54;0.40;0.04
56.48;0.04;0.30;0.02;-0.54;0.40;0.04
56.52;0.02;0.30;0.02;-0.54;0.40;0.04
56.56;0.01;0.30;0.01;-0.54;0.40;0.03
56.60;0.01;0.30;0.01;-0.54;0.40;0.03
56.64;0.00;0.30;0.01;-0.54;0.40;0.03
56.68;0.00;0.29;0.00;-0.54;0.40;0.03
56.72;0.00;0.29;-0.01;-0.54;0.40;0.03
56.76;0.00;0.29;-0.01;-0.54;0.40;0.03
56.80;0.00;0.29;-0.02;-0.54;0.40;0.04
56.84;0.00;0.29;-0.02;-0.54;0.40;0.04
56.88;0.00;0.29;-0.03;-0.54;0.40;0.04
56.92;0.00;0.29;-0.03;-0.54;0.40;0.04
56.96;0.00;0.29;-0.04;-0.53;0.40;0.04
57.00;0.01;0.29;-0.04;-0.51;0.39;0.04
57.04;0.03;0.29;-0.04;-0.50;0.39;0.04
57.08;0.05;0.29;-0.05;-0.49;0.39;0.04
57.12;0.07;0.29;-0.06;-0.46;0.39;0.03
57.16;0.08;0.29;-0.06;-0.43;0.39;0.03
57.20;0.09;0.29;-0.06;-0.38;0.39;0.03
57.24;0.10;0.29;-0.06;-0.33;0.39;0.02
57.28;0.11;0.29;-0.06;-0.28;0.39;0.02
57.32;0.11;0.29;-0.06;-0.28;0.39;0.01
57.36;0.11;0.29;-0.06;-0.27;0.39;0.01
57.40;0.11;0.29;-0.06;-0.26;0.39;0.00
57.44;0.11;0.29;-0.06;-0.26;0.39;0.00
57.48;0.11;0.29;-0.06;-0.26;0.39;0.00
57.52;0.11;0.29;-0.06;-0.26;0.39;0.00
57.56;0.11;0.29;-0.06;-0.26;0.39;0.00
57.60;0.11;0.29;-0.06;-0.26;0.39;0.00
57.64;0.12;0.29;-0.06;-0.26;0.39;0.00
57.68;0.12;0.29;-0.06;-0.26;0.39;0.00
57.72;0.12;0.29;-0.06;-0.26;0.39;0.00
57.76;0.12;0.29;-0.06;-0.26;0.39;0.00
57.80;0.12;0.29;-0.07;-0.26;0.39;0.01
57.84;0.12;0.29;-0.07;-0.26;0.39;0.01
57.88;0.12;0.29;-0.07;-0.26;0.39;0.01
57.92;0.12;0.29;-0.07;-0.26;0.39;0.01
57.96;0.12;0.29;-0.07;-0.26;0.39;0.01
58.00;0.12;0.29;-0.07;-0.26;0.39;0.02
58.04;0.12;0.29;-0.07;-0.26;0.39;0.02
58.08;0.12;0.29;-0.07;-0.26;0.39;0.02
58.12;0.12;0.29;-0.07;-0.26;0.39;0.02
58.16;0.12;0.29;-0.08;-0.26;0.39;0.02
58.20;0.12;0.29;-0.08;-0.26;0.39;0.02
58.24;0.12;0.29;-0.08;-0.26;0.39;0.03
58.28;0.12;0.29;-0.08;-0.26;0.39;0.03
58.32;0.12;0.29;-0.09;-0.26;0.39;0.03
58.36;0.12;0.29;-0.09;-0.26;0.39;0.03
58.40;0.12;0.29;-0.09;-0.26;0.39;0.04
58.44;0.12;0.29;-0.09;-0.26;0.39;0.05
58.48;0.12;0.29;-0.09;-0.26;0.39;0.06
58.52;0.12;0.29;-0.09;-0.26;0.39;0.06
58.56;0.12;0.29;-0.09;-0.26;0.39;0.07
58.60;0.10;0.29;-0.09;-0.26;0.39;0.07
58.64;0.09;0.29;-0.10;-0.26;0.39;0.07
58.68;0.08;0.29;-0.10;-0.26;0.39;0.08
58.72;0.07;0.29;-0.10;-0.26;0.39;0.08
58.76;0.07;0.29;-0.10;-0.26;0.39;0.08
58.80;0.07;0.29;-0.11;-0.26;0.39;0.08
58.84;0.06;0.29;-0.11;-0.26;0.39;0.08
58.88;0.06;0.29;-0.11;-0.26;0.39;0.08
58.92;0.04;0.29;-0.11;-0.26;0.39;0.08
58.96;0.04;0.28;-0.12;-0.26;0.39;0.08
59.00;0.03;0.28;-0.12;-0.26;0.38;0.09
59.04;0.03;0.28;-0.12;-0.26;0.38;0.09
59.08;0.02;0.28;-0.12;-0.26;0.38;0.09
59.12;0.01;0.28;-0.12;-0.26;0.38;0.09
59.16;0.01;0.28;-0.12;-0.26;0.36;0.09
59.20;0.00;0.28;-0.12;-0.26;0.35;0.09
59.24;-0.01;0.28;-0.12;-0.26;0.35;0.09
59.28;-0.01;0.28;-0.12;-0.26;0.33;0.09
59.32;-0.02;0.28;-0.12;-0.26;0.31;0.09
59.36;-0.02;0.28;-0.12;-0.26;0.30;0.09
59.40;-0.03;0.28;-0.12;-0.26;0.28;0.09
59.44;-0.04;0.28;-0.12;-0.26;0.25;0.09
59.48;-0.05;0.28;-0.12;-0.26;0.23;0.09
59.52;-0.06;0.28;-0.12;-0.26;0.21;0.09
59.56;-0.07;0.28;-0.12;-0.26;0.21;0.09
59.60;-0.09;0.28;-0.12;-0.26;0.20;0.09
59.64;-0.11;0.28;-0.12;-0.26;0.20;0.09
59.68;-0.12;0.28;-0.12;-0.26;0.20;0.09
59.72;-0.13;0.28;-0.12;-0.26;0.20;0.09
59.76;-0.14;0.28;-0.12;-0.26;0.20;0.09
59.80;-0.14;0.28;-0.12;-0.26;0.20;0.09
59.84;-0.15;0.28;-0.12;-0.26;0.20;0.09
59.88;-0.16;0.28;-0.12;-0.26;0.20;0.09
59.92;-0.18;0.28;-0.12;-0.26;0.20;0.09
59.96;-0.18;0.28;-0.12;-0.26;0.20;0.09
60.00;-0.18;0.28;-0.12;-0.26;0.20;0.09
60.04;-0.19;0.28;-0.12;-0.26;0.20;0.09
60.08;-0.20;0.28;-0.12;-0.26;0.20;0.09
60.12;-0.21;0.28;-0.12;-0.26;0.20;0.09
60.16;-0.21;0.28;-0.12;-0.26;0.20;0.09
60.20;-0.21;0.28;-0.12;-0.26;0.20;0.09
60.24;-0.22;0.28;-0.12;-0.26;0.20;0.09
60.28;-0.22;0.28;-0.12;-0.26;0.20;0.08
60.32;-0.22;0.28;-0.12;-0.26;0.20;0.08
60.36;-0.23;0.28;-0.12;-0.26;0.20;0.08
60.40;-0.23;0.28;-0.12;-0.26;0.20;0.08
60.44;-0.23;0.28;-0.12;-0.26;0.20;0.08
60.48;-0.23;0.28;-0.13;-0.26;0.20;0.08
60.52;-0.23;0.28;-0.14;-0.26;0.20;0.08
60.56;-0.24;0.28;-0.14;-0.26;0.20;0.08
60.60;-0.24;0.28;-0.14;-0.26;0.20;0.08
60.64;-0.24;0.28;-0.15;-0.26;0.20;0.08
60.68;-0.24;0.28;-0.15;-0.26;0.20;0.08
60.72;-0.24;0.28;-0.16;-0.26;0.20;0.08
60.76;-0.24;0.28;-0.17;-0.26;0.20;0.08
60.80;-0.24;0.28;-0.18;-0.26;0.20;0.08
60.84;-0.24;0.28;-0.18;-0.26;0.20;0.08
60.88;-0.24;0.28;-0.18;-0.26;0.20;0.08
60.92;-0.24;0.28;-0.19;-0.26;0.20;0.08
60.96;-0.24;0.28;-0.19;-0.26;0.20;0.08
61.00;-0.24;0.28;-0.19;-0.26;0.20;0.08
61.04;-0.24;0.28;-0.19;-0.26;0.20;0.08
61.08;-0.24;0.28;-0.20;-0.26;0.20;0.08
61.12;-0.24;0.28;-0.20;-0.26;0.20;0.08
61.16;-0.25;0.28;-0.20;-0.26;0.20;0.08
61.20;-0.25;0.28;-0.21;-0.26;0.20;0.08
61.24;-0.26;0.28;-0.21;-0.26;0.20;0.08
61.28;-0.26;0.28;-0.21;-0.26;0.20;0.08
61.32;-0.26;0.28;-0.22;-0.26;0.20;0.08
61.36;-0.26;0.28;-0.22;-0.26;0.20;0.08
61.40;-0.27;0.28;-0.22;-0.26;0.20;0.08
61.44;-0.28;0.28;-0.22;-0.26;0.20;0.08
61.48;-0.29;0.28;-0.22;-0.26;0.20;0.08
61.52;-0.30;0.28;-0.23;-0.26;0.20;0.08
61.56;-0.32;0.28;-0.23;-0.26;0.20;0.08
61.60;-0.33;0.28;-0.23;-0.26;0.20;0.08
61.64;-0.34;0.28;-0.24;-0.26;0.20;0.08
61.68;-0.36;0.28;-0.24;-0.26;0.20;0.08
61.72;-0.38;0.28;-0.24;-0.26;0.20;0.08
61.76;-0.40;0.28;-0.25;-0.26;0.20;0.08
61.80;-0.45;0.28;-0.25;-0.26;0.20;0.08
61.84;-0.47;0.28;-0.25;-0.26;0.20;0.08
61.88;-0.47;0.28;-0.25;-0.26;0.20;0.08
61.92;-0.48;0.28;-0.25;-0.26;0.20;0.08
61.96;-0.50;0.28;-0.25;-0.26;0.20;0.08
62.00;-0.52;0.28;-0.25;-0.26;0.20;0.08
62.04;-0.53;0.28;-0.25;-0.26;0.20;0.08
62.08;-0.56;0.28;-0.25;-0.26;0.20;0.08
62.12;-0.58;0.28;-0.25;-0.26;0.20;0.08
62.16;-0.59;0.28;-0.25;-0.26;0.20;0.08
62.20;-0.59;0.28;-0.26;-0.26;0.20;0.08
62.24;-0.59;0.28;-0.27;-0.26;0.20;0.08
62.28;-0.59;0.28;-0.28;-0.26;0.20;0.08
62.32;-0.59;0.28;-0.28;-0.26;0.20;0.08
62.36;-0.59;0.29;-0.28;-0.26;0.20;0.08
62.40;-0.59;0.29;-0.28;-0.26;0.20;0.08
62.44;-0.58;0.29;-0.28;-0.26;0.20;0.08
62.48;-0.57;0.29;-0.28;-0.26;0.20;0.08
62.52;-0.57;0.29;-0.28;-0.26;0.20;0.08
62.56;-0.53;0.29;-0.28;-0.26;0.20;0.08
62.60;-0.46;0.29;-0.28;-0.26;0.20;0.08
62.64;-0.35;0.29;-0.28;-0.26;0.20;0.08
62.68;-0.26;0.29;-0.28;-0.26;0.20;0.08
62.72;-0.24;0.29;-0.28;-0.26;0.21;0.08
62.76;-0.23;0.29;-0.28;-0.26;0.21;0.08
62.80;-0.23;0.29;-0.28;-0.26;0.21;0.08
62.84;-0.23;0.29;-0.28;-0.26;0.21;0.08
62.88;-0.22;0.29;-0.28;-0.26;0.21;0.08
62.92;-0.22;0.29;-0.28;-0.26;0.21;0.08
62.96;-0.16;0.29;-0.27;-0.26;0.21;0.08
63.00;-0.11;0.29;-0.27;-0.26;0.21;0.08
63.04;-0.09;0.29;-0.26;-0.26;0.21;0.08
63.08;-0.09;0.29;-0.26;-0.26;0.21;0.08
63.12;-0.08;0.29;-0.25;-0.26;0.21;0.08
63.16;-0.08;0.29;-0.25;-0.26;0.21;0.08
63.20;-0.04;0.29;-0.25;-0.26;0.21;0.08
63.24;0.00;0.29;-0.24;-0.26;0.21;0.08
63.28;0.03;0.29;-0.24;-0.26;0.21;0.08
63.32;0.06;0.29;-0.23;-0.26;0.21;0.08
63.36;0.08;0.29;-0.23;-0.26;0.21;0.08
63.40;0.07;0.29;-0.23;-0.26;0.21;0.08
63.44;0.07;0.29;-0.22;-0.26;0.21;0.08
63.48;0.07;0.29;-0.22;-0.26;0.21;0.08
63.52;0.07;0.29;-0.22;-0.26;0.21;0.08
63.56;0.07;0.29;-0.22;-0.26;0.21;0.08
63.60;0.07;0.29;-0.22;-0.26;0.22;0.08
63.64;0.07;0.29;-0.22;-0.26;0.24;0.08
63.68;0.07;0.29;-0.22;-0.26;0.25;0.08
63.72;0.06;0.29;-0.22;-0.26;0.25;0.08
63.76;0.06;0.29;-0.22;-0.26;0.25;0.07
63.80;0.06;0.29;-0.22;-0.26;0.26;0.07
63.84;0.05;0.29;-0.22;-0.26;0.28;0.07
63.88;0.05;0.29;-0.22;-0.26;0.28;0.07
63.92;0.05;0.29;-0.22;-0.26;0.28;0.07
63.96;0.05;0.29;-0.22;-0.26;0.28;0.07
64.00;0.04;0.29;-0.22;-0.26;0.28;0.07
64.04;0.04;0.29;-0.22;-0.26;0.28;0.07
64.08;0.03;0.29;-0.22;-0.26;0.28;0.07
64.12;0.03;0.29;-0.22;-0.26;0.28;0.07
64.16;0.03;0.29;-0.22;-0.26;0.28;0.07
64.20;0.03;0.29;-0.22;-0.26;0.28;0.07
64.24;0.02;0.29;-0.22;-0.26;0.28;0.07
64.28;0.02;0.29;-0.22;-0.26;0.28;0.07
64.32;0.01;0.29;-0.22;-0.26;0.28;0.07
64.36;-0.02;0.29;-0.22;-0.26;0.28;0.07
64.40;-0.04;0.29;-0.22;-0.26;0.28;0.07
64.44;-0.06;0.28;-0.22;-0.26;0.28;0.07
64.48;-0.06;0.28;-0.22;-0.26;0.28;0.07
64.52;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.56;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.60;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.64;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.68;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.72;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.76;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.80;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.84;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.88;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.92;-0.06;0.27;-0.22;-0.26;0.28;0.07
64.96;-0.07;0.27;-0.22;-0.26;0.28;0.07
65.00;-0.08;0.27;-0.22;-0.26;0.28;0.07
65.04;-0.10;0.27;-0.22;-0.26;0.28;0.07
65.08;-0.11;0.27;-0.22;-0.26;0.28;0.07
65.12;-0.11;0.26;-0.22;-0.26;0.28;0.07
65.16;-0.12;0.26;-0.22;-0.26;0.28;0.07
65.20;-0.15;0.26;-0.22;-0.26;0.28;0.07
65.24;-0.18;0.26;-0.22;-0.27;0.28;0.07
65.28;-0.19;0.26;-0.22;-0.27;0.28;0.06
65.32;-0.21;0.26;-0.22;-0.27;0.28;0.06
65.36;-0.22;0.26;-0.22;-0.27;0.28;0.06
65.40;-0.23;0.26;-0.22;-0.27;0.28;0.06
65.44;-0.23;0.26;-0.22;-0.27;0.28;0.06
65.48;-0.23;0.26;-0.22;-0.27;0.28;0.06
65.52;-0.23;0.26;-0.22;-0.27;0.28;0.06
65.56;-0.25;0.26;-0.22;-0.27;0.28;0.06
65.60;-0.27;0.26;-0.22;-0.27;0.28;0.06
65.64;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.68;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.72;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.76;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.80;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.84;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.88;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.92;-0.28;0.26;-0.22;-0.27;0.28;0.06
65.96;-0.28;0.26;-0.22;-0.27;0.28;0.06
