time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
75.40;-0.30;0.31;0.32;0.04;0.51;0.15
75.44;-0.30;0.31;0.34;0.09;0.51;0.15
75.48;-0.30;0.31;0.35;0.12;0.51;0.15
75.52;-0.30;0.31;0.35;0.12;0.51;0.15
75.56;-0.30;0.30;0.35;0.13;0.51;0.15
75.60;-0.30;0.30;0.34;0.13;0.51;0.15
75.64;-0.30;0.30;0.34;0.14;0.51;0.15
75.68;-0.30;0.30;0.33;0.16;0.51;0.15
75.72;-0.30;0.30;0.32;0.19;0.51;0.15
75.76;-0.30;0.30;0.31;0.21;0.51;0.15
75.80;-0.30;0.30;0.30;0.22;0.51;0.15
75.84;-0.30;0.30;0.29;0.22;0.51;0.15
75.88;-0.30;0.30;0.27;0.22;0.51;0.14
75.92;-0.30;0.30;0.27;0.22;0.51;0.14
75.96;-0.30;0.30;0.26;0.22;0.51;0.14
76.00;-0.30;0.30;0.24;0.22;0.51;0.14
76.04;-0.30;0.30;0.23;0.22;0.50;0.14
76.08;-0.30;0.30;0.22;0.22;0.50;0.14
76.12;-0.30;0.30;0.22;0.22;0.50;0.14
76.16;-0.30;0.30;0.22;0.22;0.50;0.14
76.20;-0.30;0.30;0.21;0.22;0.49;0.14
76.24;-0.30;0.30;0.20;0.22;0.49;0.14
76.28;-0.30;0.30;0.19;0.22;0.49;0.14
76.32;-0.30;0.30;0.19;0.22;0.49;0.14
76.36;-0.30;0.30;0.17;0.22;0.48;0.13
76.40;-0.30;0.30;0.16;0.22;0.48;0.13
76.44;-0.30;0.30;0.15;0.22;0.48;0.13
76.48;-0.30;0.30;0.15;0.22;0.47;0.13
76.52;-0.30;0.30;0.14;0.22;0.47;0.12
76.56;-0.30;0.30;0.14;0.22;0.47;0.12
76.60;-0.30;0.29;0.14;0.22;0.46;0.12
76.64;-0.30;0.26;0.13;0.22;0.46;0.12
76.68;-0.30;0.24;0.13;0.22;0.45;0.12
76.72;-0.30;0.23;0.13;0.22;0.45;0.12
76.76;-0.30;0.23;0.13;0.22;0.44;0.12
76.80;-0.30;0.22;0.13;0.22;0.43;0.12
76.84;-0.30;0.22;0.13;0.22;0.41;0.11
76.88;-0.30;0.21;0.13;0.22;0.41;0.11
76.92;-0.30;0.21;0.13;0.22;0.41;0.11
76.96;-0.30;0.21;0.13;0.22;0.40;0.11
77.00;-0.30;0.21;0.13;0.22;0.40;0.11
77.04;-0.30;0.21;0.13;0.22;0.40;0.11
77.08;-0.30;0.21;0.13;0.22;0.39;0.11
77.12;-0.30;0.21;0.13;0.22;0.38;0.11
77.16;-0.30;0.21;0.13;0.22;0.38;0.11
77.20;-0.30;0.21;0.13;0.22;0.38;0.11
77.24;-0.30;0.21;0.13;0.22;0.38;0.10
77.28;-0.30;0.21;0.13;0.22;0.38;0.10
77.32;-0.30;0.21;0.13;0.22;0.38;0.10
77.36;-0.30;0.21;0.12;0.22;0.38;0.10
77.40;-0.30;0.21;0.12;0.22;0.38;0.10
77.44;-0.30;0.21;0.12;0.22;0.38;0.10
77.48;-0.30;0.21;0.12;0.22;0.38;0.10
77.52;-0.31;0.21;0.12;0.22;0.38;0.10
77.56;-0.31;0.21;0.12;0.22;0.38;0.10
77.60;-0.31;0.21;0.12;0.22;0.38;0.09
77.64;-0.31;0.21;0.12;0.22;0.38;0.09
77.68;-0.31;0.21;0.12;0.22;0.38;0.09
77.72;-0.31;0.21;0.12;0.22;0.38;0.09
77.76;-0.31;0.21;0.12;0.22;0.38;0.09
77.80;-0.32;0.21;0.12;0.22;0.38;0.09
77.84;-0.32;0.21;0.12;0.22;0.38;0.09
77.88;-0.32;0.21;0.12;0.22;0.38;0.09
77.92;-0.33;0.21;0.12;0.22;0.38;0.09
77.96;-0.33;0.21;0.12;0.22;0.38;0.09
78.00;-0.34;0.21;0.12;0.22;0.38;0.09
78.04;-0.35;0.21;0.12;0.22;0.38;0.09
78.08;-0.37;0.21;0.12;0.22;0.38;0.09
78.12;-0.38;0.21;0.12;0.22;0.38;0.09
78.16;-0.39;0.21;0.12;0.22;0.38;0.09
78.20;-0.40;0.21;0.12;0.22;0.38;0.09
78.24;-0.41;0.21;0.12;0.22;0.38;0.09
78.28;-0.41;0.21;0.12;0.22;0.38;0.09
78.32;-0.41;0.21;0.12;0.22;0.38;0.09
78.36;-0.42;0.21;0.12;0.22;0.38;0.09
78.40;-0.42;0.21;0.12;0.22;0.38;0.09
78.44;-0.42;0.21;0.14;0.22;0.38;0.09
78.48;-0.43;0.21;0.15;0.22;0.38;0.09
78.52;-0.43;0.19;0.16;0.22;0.38;0.09
78.56;-0.43;0.19;0.17;0.22;0.38;0.09
78.60;-0.43;0.19;0.18;0.22;0.38;0.09
78.64;-0.43;0.19;0.19;0.22;0.38;0.09
78.68;-0.43;0.19;0.19;0.22;0.38;0.09
78.72;-0.43;0.18;0.19;0.22;0.38;0.09
78.76;-0.43;0.17;0.19;0.22;0.38;0.09
78.80;-0.43;0.15;0.19;0.22;0.38;0.09
78.84;-0.43;0.15;0.19;0.22;0.38;0.09
78.88;-0.43;0.13;0.19;0.22;0.38;0.09
78.92;-0.43;0.12;0.19;0.22;0.38;0.09
78.96;-0.43;0.12;0.19;0.22;0.38;0.09
79.00;-0.43;0.11;0.19;0.22;0.38;0.09
79.04;-0.43;0.11;0.19;0.22;0.38;0.09
79.08;-0.43;0.11;0.19;0.22;0.38;0.09
79.12;-0.43;0.11;0.19;0.22;0.38;0.09
79.16;-0.43;0.11;0.19;0.22;0.38;0.09
79.20;-0.43;0.10;0.19;0.22;0.38;0.09
79.24;-0.43;0.10;0.19;0.22;0.38;0.09
79.28;-0.43;0.10;0.19;0.22;0.38;0.09
79.32;-0.43;0.10;0.19;0.22;0.38;0.09
79.36;-0.43;0.10;0.18;0.22;0.38;0.09
79.40;-0.43;0.10;0.18;0.22;0.38;0.09
79.44;-0.43;0.10;0.17;0.22;0.38;0.09
79.48;-0.43;0.10;0.16;0.22;0.38;0.09
79.52;-0.43;0.10;0.14;0.22;0.38;0.09
79.56;-0.43;0.10;0.13;0.22;0.38;0.09
79.60;-0.43;0.10;0.12;0.22;0.38;0.09
79.64;-0.43;0.10;0.11;0.22;0.38;0.09
79.68;-0.43;0.10;0.10;0.22;0.38;0.09
79.72;-0.43;0.10;0.10;0.22;0.38;0.09
79.76;-0.43;0.10;0.08;0.22;0.38;0.09
79.80;-0.43;0.10;0.08;0.22;0.38;0.09
79.84;-0.43;0.10;0.07;0.22;0.38;0.09
79.88;-0.43;0.10;0.06;0.22;0.38;0.09
79.92;-0.43;0.10;0.04;0.22;0.38;0.09
79.96;-0.43;0.11;0.03;0.22;0.38;0.09
80.00;-0.43;0.11;0.01;0.22;0.38;0.09
80.04;-0.43;0.11;0.00;0.22;0.38;0.09
80.08;-0.43;0.11;-0.01;0.22;0.38;0.09
80.12;-0.43;0.11;-0.01;0.22;0.38;0.09
80.16;-0.43;0.11;-0.02;0.22;0.38;0.09
80.20;-0.43;0.11;-0.02;0.22;0.38;0.09
80.24;-0.43;0.11;-0.03;0.22;0.38;0.09
80.28;-0.43;0.11;-0.04;0.22;0.38;0.09
80.32;-0.43;0.11;-0.06;0.22;0.38;0.09
80.36;-0.43;0.11;-0.08;0.22;0.38;0.09
80.40;-0.43;0.11;-0.09;0.22;0.38;0.09
80.44;-0.43;0.11;-0.09;0.22;0.38;0.09
80.48;-0.43;0.11;-0.10;0.22;0.38;0.09
80.52;-0.43;0.11;-0.11;0.22;0.38;0.09
80.56;-0.43;0.11;-0.12;0.22;0.38;0.09
80.60;-0.43;0.11;-0.12;0.22;0.38;0.09
80.64;-0.43;0.11;-0.13;0.22;0.38;0.09
80.68;-0.43;0.11;-0.13;0.22;0.38;0.09
80.72;-0.43;0.11;-0.14;0.22;0.38;0.09
80.76;-0.43;0.12;-0.14;0.22;0.38;0.09
80.80;-0.43;0.12;-0.14;0.22;0.38;0.09
80.84;-0.43;0.12;-0.15;0.22;0.38;0.09
80.88;-0.43;0.12;-0.15;0.22;0.38;0.09
80.92;-0.43;0.12;-0.15;0.22;0.38;0.09
80.96;-0.43;0.12;-0.15;0.22;0.38;0.09
81.00;-0.43;0.12;-0.15;0.22;0.38;0.09
81.04;-0.43;0.12;-0.16;0.22;0.38;0.09
81.08;-0.43;0.12;-0.16;0.22;0.38;0.09
81.12;-0.43;0.12;-0.17;0.22;0.38;0.09
81.16;-0.43;0.12;-0.17;0.22;0.38;0.09
81.20;-0.43;0.12;-0.17;0.22;0.38;0.09
81.24;-0.43;0.12;-0.17;0.22;0.38;0.09
81.28;-0.43;0.12;-0.17;0.21;0.37;0.09
81.32;-0.43;0.12;-0.17;0.21;0.37;0.09
81.36;-0.43;0.12;-0.17;0.21;0.37;0.09
81.40;-0.43;0.12;-0.17;0.21;0.37;0.09
81.44;-0.43;0.12;-0.18;0.21;0.37;0.09
81.48;-0.43;0.12;-0.18;0.21;0.37;0.09
81.52;-0.43;0.12;-0.18;0.21;0.37;0.09
81.56;-0.43;0.12;-0.18;0.21;0.37;0.09
81.60;-0.42;0.12;-0.18;0.21;0.37;0.09
81.64;-0.41;0.12;-0.18;0.21;0.37;0.09
81.68;-0.40;0.12;-0.18;0.21;0.37;0.09
81.72;-0.39;0.12;-0.18;0.21;0.37;0.09
81.76;-0.38;0.12;-0.18;0.21;0.37;0.09
81.80;-0.37;0.12;-0.18;0.21;0.37;0.09
81.84;-0.37;0.12;-0.18;0.21;0.37;0.09
81.88;-0.37;0.12;-0.18;0.21;0.37;0.09
81.92;-0.37;0.12;-0.18;0.21;0.37;0.08
81.96;-0.37;0.12;-0.19;0.21;0.37;0.08
82.00;-0.37;0.12;-0.19;0.21;0.37;0.08
82.04;-0.37;0.12;-0.19;0.21;0.37;0.08
82.08;-0.37;0.12;-0.20;0.21;0.37;0.08
82.12;-0.37;0.12;-0.20;0.21;0.37;0.08
82.16;-0.37;0.12;-0.20;0.21;0.37;0.08
82.20;-0.37;0.12;-0.20;0.21;0.37;0.08
82.24;-0.37;0.12;-0.21;0.21;0.37;0.08
82.28;-0.37;0.12;-0.21;0.21;0.37;0.08
82.32;-0.37;0.12;-0.21;0.21;0.37;0.08
82.36;-0.37;0.12;-0.21;0.21;0.37;0.08
82.40;-0.37;0.12;-0.22;0.21;0.37;0.08
82.44;-0.37;0.12;-0.22;0.21;0.37;0.08
82.48;-0.37;0.12;-0.22;0.21;0.37;0.08
82.52;-0.37;0.12;-0.22;0.21;0.36;0.08
82.56;-0.37;0.12;-0.22;0.21;0.36;0.07
82.60;-0.37;0.12;-0.22;0.21;0.36;0.07
82.64;-0.37;0.12;-0.22;0.21;0.35;0.07
82.68;-0.37;0.12;-0.22;0.21;0.34;0.07
82.72;-0.37;0.12;-0.22;0.21;0.34;0.07
82.76;-0.37;0.12;-0.22;0.20;0.33;0.07
82.80;-0.37;0.12;-0.22;0.20;0.32;0.07
82.84;-0.37;0.12;-0.22;0.19;0.32;0.07
82.88;-0.37;0.12;-0.22;0.19;0.31;0.07
82.92;-0.37;0.12;-0.22;0.19;0.31;0.07
82.96;-0.37;0.12;-0.22;0.19;0.30;0.07
83.00;-0.37;0.12;-0.22;0.19;0.29;0.07
83.04;-0.37;0.12;-0.22;0.19;0.28;0.07
83.08;-0.37;0.12;-0.22;0.19;0.28;0.07
83.12;-0.37;0.12;-0.22;0.18;0.27;0.06
83.16;-0.37;0.12;-0.22;0.18;0.27;0.06
83.20;-0.37;0.12;-0.23;0.18;0.27;0.06
83.24;-0.37;0.12;-0.24;0.18;0.27;0.06
83.28;-0.37;0.12;-0.24;0.18;0.27;0.06
83.32;-0.37;0.12;-0.26;0.18;0.27;0.06
83.36;-0.37;0.12;-0.26;0.18;0.27;0.06
83.40;-0.37;0.12;-0.26;0.18;0.27;0.06
83.44;-0.37;0.12;-0.26;0.18;0.27;0.06
83.48;-0.37;0.12;-0.26;0.17;0.27;0.06
83.52;-0.37;0.12;-0.27;0.17;0.27;0.06
83.56;-0.37;0.12;-0.27;0.17;0.27;0.06
83.60;-0.37;0.12;-0.28;0.17;0.27;0.06
83.64;-0.37;0.12;-0.28;0.17;0.27;0.06
83.68;-0.37;0.12;-0.29;0.17;0.27;0.06
83.72;-0.37;0.12;-0.30;0.17;0.27;0.06
83.76;-0.37;0.12;-0.32;0.17;0.27;0.06
83.80;-0.37;0.12;-0.34;0.16;0.27;0.06
83.84;-0.37;0.12;-0.34;0.14;0.27;0.06
83.88;-0.37;0.12;-0.34;0.12;0.27;0.06
83.92;-0.37;0.12;-0.34;0.12;0.27;0.06
83.96;-0.37;0.12;-0.34;0.12;0.26;0.06
84.00;-0.37;0.12;-0.34;0.12;0.26;0.06
84.04;-0.37;0.12;-0.34;0.12;0.26;0.06
84.08;-0.37;0.13;-0.34;0.13;0.26;0.06
84.12;-0.37;0.13;-0.34;0.13;0.26;0.06
84.16;-0.37;0.14;-0.34;0.13;0.26;0.06
84.20;-0.37;0.14;-0.34;0.13;0.26;0.06
84.24;-0.37;0.15;-0.34;0.14;0.26;0.06
84.28;-0.37;0.15;-0.34;0.14;0.26;0.06
84.32;-0.37;0.15;-0.34;0.14;0.26;0.06
84.36;-0.37;0.16;-0.34;0.16;0.26;0.06
84.40;-0.37;0.17;-0.34;0.16;0.26;0.06
84.44;-0.37;0.17;-0.35;0.16;0.26;0.06
84.48;-0.37;0.18;-0.35;0.16;0.26;0.06
84.52;-0.37;0.18;-0.35;0.17;0.26;0.06
84.56;-0.37;0.18;-0.37;0.19;0.26;0.06
84.60;-0.37;0.19;-0.40;0.23;0.26;0.06
84.64;-0.37;0.20;-0.41;0.25;0.26;0.06
84.68;-0.37;0.20;-0.43;0.25;0.26;0.06
84.72;-0.37;0.20;-0.45;0.25;0.26;0.06
84.76;-0.37;0.20;-0.46;0.25;0.26;0.06
84.80;-0.37;0.20;-0.46;0.25;0.26;0.06
84.84;-0.37;0.20;-0.47;0.25;0.26;0.06
84.88;-0.37;0.20;-0.47;0.25;0.26;0.06
84.92;-0.37;0.20;-0.48;0.25;0.26;0.06
84.96;-0.37;0.21;-0.50;0.25;0.26;0.06
85.00;-0.37;0.21;-0.50;0.25;0.26;0.06
85.04;-0.37;0.21;-0.50;0.25;0.26;0.06
85.08;-0.37;0.21;-0.50;0.25;0.26;0.06
85.12;-0.37;0.21;-0.50;0.25;0.26;0.06
85.16;-0.37;0.21;-0.50;0.25;0.26;0.06
85.20;-0.38;0.21;-0.50;0.25;0.26;0.06
85.24;-0.38;0.21;-0.50;0.25;0.26;0.06
85.28;-0.38;0.21;-0.50;0.23;0.26;0.07
85.32;-0.39;0.21;-0.51;0.21;0.26;0.07
85.36;-0.41;0.21;-0.51;0.21;0.26;0.07
85.40;-0.41;0.21;-0.51;0.21;0.26;0.07
85.44;-0.41;0.20;-0.51;0.20;0.26;0.07
85.48;-0.41;0.20;-0.52;0.20;0.26;0.07
85.52;-0.42;0.20;-0.53;0.19;0.26;0.07
85.56;-0.43;0.20;-0.53;0.18;0.26;0.07
85.60;-0.46;0.18;-0.53;0.17;0.26;0.07
85.64;-0.50;0.18;-0.54;0.16;0.26;0.07
85.68;-0.53;0.18;-0.55;0.16;0.26;0.07
85.72;-0.54;0.18;-0.55;0.15;0.26;0.07
85.76;-0.56;0.18;-0.55;0.15;0.26;0.07
85.80;-0.57;0.18;-0.55;0.15;0.26;0.07
85.84;-0.59;0.18;-0.55;0.14;0.26;0.07
85.88;-0.61;0.18;-0.55;0.14;0.26;0.07
85.92;-0.63;0.18;-0.56;0.14;0.26;0.07
85.96;-0.66;0.18;-0.56;0.14;0.26;0.07
86.00;-0.67;0.18;-0.56;0.14;0.26;0.07
86.04;-0.68;0.18;-0.56;0.14;0.26;0.07
86.08;-0.68;0.18;-0.56;0.14;0.26;0.07
86.12;-0.69;0.18;-0.56;0.14;0.26;0.07
86.16;-0.70;0.18;-0.56;0.14;0.26;0.07
86.20;-0.70;0.18;-0.56;0.14;0.26;0.08
86.24;-0.70;0.18;-0.56;0.14;0.26;0.08
86.28;-0.70;0.18;-0.56;0.14;0.26;0.08
86.32;-0.70;0.18;-0.56;0.14;0.26;0.08
86.36;-0.70;0.18;-0.56;0.14;0.26;0.08
86.40;-0.70;0.18;-0.56;0.14;0.26;0.08
86.44;-0.70;0.18;-0.56;0.14;0.26;0.08
86.48;-0.70;0.18;-0.56;0.14;0.26;0.08
86.52;-0.70;0.18;-0.56;0.14;0.26;0.08
86.56;-0.70;0.18;-0.56;0.14;0.26;0.08
86.60;-0.70;0.18;-0.56;0.14;0.26;0.08
86.64;-0.70;0.18;-0.56;0.14;0.26;0.08
86.68;-0.70;0.18;-0.56;0.14;0.26;0.08
86.72;-0.70;0.18;-0.57;0.14;0.26;0.08
86.76;-0.70;0.18;-0.57;0.14;0.26;0.08
86.80;-0.70;0.18;-0.57;0.14;0.26;0.08
86.84;-0.70;0.18;-0.57;0.14;0.26;0.08
86.88;-0.70;0.18;-0.57;0.14;0.26;0.08
86.92;-0.70;0.18;-0.57;0.14;0.26;0.08
86.96;-0.70;0.18;-0.57;0.13;0.26;0.08
87.00;-0.70;0.18;-0.57;0.13;0.26;0.08
87.04;-0.70;0.18;-0.57;0.13;0.26;0.08
87.08;-0.70;0.18;-0.57;0.13;0.26;0.08
87.12;-0.70;0.18;-0.57;0.13;0.26;0.08
87.16;-0.70;0.18;-0.57;0.13;0.26;0.08
87.20;-0.70;0.18;-0.57;0.13;0.26;0.08
87.24;-0.70;0.18;-0.57;0.09;0.26;0.08
87.28;-0.70;0.18;-0.57;-0.01;0.26;0.08
87.32;-0.70;0.18;-0.57;-0.11;0.26;0.08
87.36;-0.70;0.18;-0.57;-0.21;0.26;0.08
87.40;-0.70;0.18;-0.57;-0.29;0.26;0.08
87.44;-0.70;0.18;-0.57;-0.33;0.26;0.08
87.48;-0.70;0.18;-0.57;-0.35;0.26;0.08
87.52;-0.70;0.18;-0.57;-0.35;0.26;0.08
87.56;-0.70;0.18;-0.57;-0.35;0.26;0.08
87.60;-0.70;0.18;-0.57;-0.35;0.26;0.09
87.64;-0.70;0.18;-0.57;-0.35;0.26;0.09
87.68;-0.70;0.18;-0.57;-0.35;0.26;0.09
87.72;-0.70;0.18;-0.56;-0.35;0.26;0.09
87.76;-0.70;0.18;-0.56;-0.35;0.26;0.09
87.80;-0.70;0.18;-0.56;-0.35;0.26;0.09
87.84;-0.70;0.18;-0.56;-0.35;0.26;0.09
87.88;-0.70;0.18;-0.56;-0.35;0.26;0.09
87.92;-0.70;0.18;-0.56;-0.35;0.26;0.09
87.96;-0.70;0.18;-0.56;-0.35;0.26;0.10
88.00;-0.70;0.18;-0.56;-0.35;0.26;0.10
88.04;-0.70;0.18;-0.56;-0.35;0.26;0.11
88.08;-0.70;0.18;-0.56;-0.35;0.26;0.12
88.12;-0.70;0.18;-0.56;-0.35;0.26;0.12
88.16;-0.70;0.18;-0.56;-0.35;0.26;0.12
88.20;-0.70;0.18;-0.56;-0.35;0.26;0.13
88.24;-0.70;0.18;-0.56;-0.35;0.26;0.13
88.28;-0.69;0.18;-0.56;-0.35;0.26;0.13
88.32;-0.68;0.18;-0.55;-0.35;0.26;0.13
88.36;-0.67;0.18;-0.54;-0.35;0.26;0.13
88.40;-0.65;0.18;-0.52;-0.35;0.26;0.13
88.44;-0.63;0.18;-0.46;-0.35;0.26;0.13
88.48;-0.63;0.18;-0.42;-0.34;0.26;0.13
88.52;-0.61;0.18;-0.39;-0.32;0.26;0.13
88.56;-0.61;0.18;-0.38;-0.30;0.26;0.13
88.60;-0.61;0.18;-0.37;-0.29;0.26;0.13
88.64;-0.60;0.18;-0.34;-0.28;0.26;0.13
88.68;-0.58;0.18;-0.33;-0.24;0.26;0.13
88.72;-0.56;0.18;-0.32;-0.21;0.26;0.13
88.76;-0.54;0.18;-0.32;-0.18;0.26;0.13
88.80;-0.52;0.18;-0.30;-0.18;0.26;0.13
88.84;-0.51;0.18;-0.29;-0.18;0.26;0.13
88.88;-0.51;0.18;-0.27;-0.18;0.26;0.13
88.92;-0.51;0.18;-0.26;-0.18;0.26;0.13
88.96;-0.51;0.18;-0.26;-0.18;0.26;0.13
89.00;-0.51;0.18;-0.25;-0.18;0.26;0.13
89.04;-0.51;0.18;-0.24;-0.18;0.26;0.13
89.08;-0.51;0.18;-0.24;-0.18;0.26;0.13
89.12;-0.51;0.18;-0.24;-0.18;0.26;0.13
89.16;-0.51;0.18;-0.23;-0.18;0.26;0.13
89.20;-0.51;0.18;-0.23;-0.18;0.26;0.13
89.24;-0.51;0.18;-0.22;-0.18;0.26;0.13
89.28;-0.51;0.18;-0.22;-0.18;0.26;0.13
89.32;-0.51;0.18;-0.22;-0.18;0.26;0.13
89.36;-0.51;0.18;-0.22;-0.18;0.26;0.13
89.40;-0.51;0.18;-0.22;-0.18;0.26;0.13
89.44;-0.51;0.18;-0.22;-0.18;0.26;0.13
89.48;-0.51;0.18;-0.22;-0.18;0.26;0.13
89.52;-0.51;0.18;-0.22;-0.18;0.26;0.12
89.56;-0.51;0.18;-0.22;-0.18;0.26;0.12
89.60;-0.51;0.18;-0.22;-0.18;0.26;0.12
89.64;-0.51;0.18;-0.22;-0.18;0.26;0.12
89.68;-0.51;0.18;-0.22;-0.18;0.26;0.12
89.72;-0.53;0.18;-0.22;-0.18;0.26;0.12
89.76;-0.53;0.18;-0.22;-0.18;0.26;0.12
89.80;-0.53;0.18;-0.22;-0.18;0.26;0.12
89.84;-0.54;0.18;-0.22;-0.18;0.26;0.12
89.88;-0.55;0.18;-0.22;-0.18;0.26;0.12
89.92;-0.57;0.18;-0.22;-0.18;0.26;0.12
89.96;-0.59;0.18;-0.22;-0.18;0.26;0.11
90.00;-0.62;0.18;-0.22;-0.18;0.26;0.10
90.04;-0.63;0.18;-0.22;-0.18;0.26;0.09
90.08;-0.64;0.18;-0.23;-0.18;0.26;0.09
90.12;-0.64;0.18;-0.23;-0.18;0.26;0.09
90.16;-0.65;0.18;-0.23;-0.18;0.26;0.09
90.20;-0.67;0.18;-0.23;-0.18;0.26;0.09
90.24;-0.68;0.18;-0.23;-0.18;0.25;0.09
90.28;-0.68;0.18;-0.23;-0.18;0.20;0.09
90.32;-0.68;0.18;-0.23;-0.18;0.18;0.09
90.36;-0.68;0.18;-0.23;-0.18;0.18;0.09
90.40;-0.68;0.18;-0.23;-0.18;0.18;0.09
90.44;-0.68;0.18;-0.24;-0.18;0.18;0.09
90.48;-0.68;0.18;-0.24;-0.18;0.18;0.09
90.52;-0.69;0.18;-0.24;-0.19;0.18;0.09
90.56;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.60;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.64;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.68;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.72;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.76;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.80;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.84;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.88;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.92;-0.69;0.18;-0.24;-0.19;0.18;0.08
90.96;-0.69;0.18;-0.24;-0.19;0.18;0.08
91.00;-0.69;0.18;-0.24;-0.22;0.18;0.08
91.04;-0.69;0.18;-0.25;-0.24;0.18;0.08
91.08;-0.69;0.18;-0.25;-0.28;0.18;0.08
91.12;-0.69;0.18;-0.25;-0.36;0.18;0.08
91.16;-0.69;0.18;-0.25;-0.42;0.18;0.08
91.20;-0.69;0.18;-0.25;-0.44;0.18;0.08
91.24;-0.69;0.18;-0.25;-0.44;0.18;0.08
91.28;-0.69;0.18;-0.25;-0.45;0.18;0.08
91.32;-0.69;0.18;-0.25;-0.48;0.18;0.08
91.36;-0.69;0.18;-0.25;-0.51;0.18;0.08
91.40;-0.69;0.18;-0.26;-0.53;0.18;0.08
91.44;-0.69;0.18;-0.26;-0.53;0.18;0.08
91.48;-0.69;0.18;-0.26;-0.53;0.18;0.08
91.52;-0.69;0.18;-0.26;-0.53;0.18;0.08
91.56;-0.69;0.18;-0.26;-0.53;0.18;0.08
91.60;-0.69;0.18;-0.26;-0.53;0.18;0.08
91.64;-0.69;0.18;-0.26;-0.53;0.18;0.09
91.68;-0.69;0.18;-0.26;-0.53;0.18;0.09
91.72;-0.69;0.18;-0.26;-0.53;0.18;0.09
91.76;-0.69;0.18;-0.26;-0.53;0.18;0.09
91.80;-0.69;0.18;-0.26;-0.53;0.18;0.09
91.84;-0.69;0.18;-0.27;-0.53;0.18;0.09
91.88;-0.69;0.18;-0.27;-0.53;0.18;0.09
91.92;-0.69;0.19;-0.27;-0.53;0.18;0.09
91.96;-0.69;0.19;-0.27;-0.53;0.18;0.09
92.00;-0.69;0.19;-0.27;-0.53;0.18;0.09
92.04;-0.69;0.19;-0.27;-0.53;0.18;0.09
92.08;-0.69;0.19;-0.27;-0.53;0.18;0.09
92.12;-0.69;0.19;-0.27;-0.53;0.18;0.09
92.16;-0.68;0.19;-0.27;-0.53;0.18;0.09
92.20;-0.68;0.19;-0.27;-0.53;0.18;0.09
92.24;-0.68;0.19;-0.27;-0.53;0.18;0.09
92.28;-0.68;0.19;-0.27;-0.53;0.18;0.09
92.32;-0.68;0.19;-0.27;-0.53;0.18;0.09
92.36;-0.67;0.19;-0.26;-0.53;0.18;0.09
92.40;-0.66;0.19;-0.26;-0.53;0.18;0.09
92.44;-0.64;0.19;-0.25;-0.53;0.18;0.09
92.48;-0.63;0.19;-0.23;-0.50;0.18;0.09
92.52;-0.61;0.19;-0.21;-0.44;0.18;0.09
92.56;-0.60;0.19;-0.21;-0.36;0.18;0.09
92.60;-0.58;0.19;-0.20;-0.31;0.18;0.09
92.64;-0.55;0.19;-0.19;-0.26;0.18;0.09
92.68;-0.53;0.20;-0.18;-0.21;0.18;0.10
92.72;-0.50;0.20;-0.18;-0.17;0.18;0.10
92.76;-0.47;0.20;-0.18;-0.14;0.18;0.10
92.80;-0.46;0.21;-0.18;-0.10;0.18;0.11
92.84;-0.43;0.21;-0.18;-0.07;0.18;0.11
92.88;-0.42;0.22;-0.17;-0.03;0.18;0.11
92.92;-0.41;0.22;-0.17;0.02;0.18;0.11
92.96;-0.39;0.22;-0.17;0.06;0.18;0.11
93.00;-0.38;0.23;-0.17;0.08;0.18;0.11
93.04;-0.35;0.23;-0.17;0.10;0.19;0.11
93.08;-0.34;0.24;-0.16;0.10;0.19;0.11
93.12;-0.34;0.24;-0.16;0.11;0.19;0.11
93.16;-0.34;0.25;-0.15;0.11;0.20;0.11
93.20;-0.34;0.26;-0.15;0.11;0.21;0.11
93.24;-0.33;0.26;-0.15;0.12;0.21;0.11
93.28;-0.33;0.27;-0.15;0.13;0.21;0.11
93.32;-0.33;0.27;-0.15;0.14;0.23;0.11
93.36;-0.33;0.28;-0.15;0.14;0.24;0.11
93.40;-0.33;0.28;-0.15;0.15;0.24;0.11
93.44;-0.33;0.29;-0.15;0.15;0.24;0.11
93.48;-0.33;0.29;-0.15;0.16;0.24;0.11
93.52;-0.33;0.29;-0.15;0.16;0.24;0.11
93.56;-0.33;0.30;-0.15;0.16;0.25;0.11
93.60;-0.33;0.30;-0.15;0.17;0.26;0.11
93.64;-0.33;0.30;-0.15;0.17;0.26;0.11
93.68;-0.33;0.31;-0.15;0.18;0.26;0.11
93.72;-0.33;0.31;-0.15;0.19;0.26;0.11
93.76;-0.34;0.32;-0.15;0.19;0.26;0.11
93.80;-0.34;0.32;-0.15;0.20;0.26;0.11
93.84;-0.34;0.32;-0.16;0.21;0.26;0.11
93.88;-0.34;0.33;-0.17;0.21;0.26;0.11
93.92;-0.34;0.33;-0.17;0.21;0.26;0.11
